"","Channel 1 - Internal Ambient Last (C)","Channel 2 - External Ambient Last (C)","Channel 3 - Jetson Area Aluminum Panel Last (C)","Channel 4 - Jetson Area Display Panel Last (C)","Channel 5 - Touch Panel Board MCU Last (C)","Channel 6 - Center Top Aluminum Panel Last (C)","Channel 7 - Center Top Display Panel Last (C)","Channel 8 - Center Top Touch Screen Last (C)","Channel 9 - Jetson Area Touchscreen Last (C)","Channel 10 - Ambient Between Display and Aluminum Last (C)"
"03:10:41","28.429","24.960","33.979","44.479","33.447","31.366","44.189","39.549","45.467","33.347"
"03:10:42","28.326","24.945","33.989","44.489","33.457","31.381","44.188","39.505","45.431","33.353"
"03:10:43","28.193","24.941","33.989","44.471","33.454","31.366","44.188","39.440","45.435","33.343"
"03:10:44","28.513","24.940","33.985","44.481","33.482","31.373","44.188","39.446","45.457","33.317"
"03:10:45","28.527","24.944","33.981","44.485","33.500","31.380","44.188","39.497","45.478","33.318"
"03:10:46","28.696","24.925","33.988","44.495","33.507","31.383","44.191","39.460","45.484","33.291"
"03:10:47","28.781","24.910","33.995","44.499","33.503","31.383","44.187","39.373","45.481","33.350"
"03:10:48","28.887","24.891","33.991","44.513","33.514","31.394","44.205","39.354","45.513","33.306"
"03:10:49","28.758","24.880","33.995","44.502","33.499","31.386","44.183","39.321","45.437","33.245"
"03:10:50","28.386","24.887","33.980","44.505","33.514","31.400","44.183","39.328","45.479","33.263"
"03:10:51","28.588","24.887","34.001","44.519","33.524","31.396","44.179","39.353","45.497","33.301"
"03:10:52","28.419","24.879","33.990","44.523","33.542","31.396","44.186","39.313","45.444","33.231"
"03:10:53","28.518","24.882","33.983","44.512","33.553","31.378","44.189","39.247","45.472","33.203"
"03:10:54","28.631","24.904","34.000","44.504","33.556","31.385","44.178","39.269","45.478","33.239"
"03:10:55","28.675","24.930","33.993","44.511","33.556","31.384","44.181","39.308","45.486","33.273"
"03:10:56","28.771","24.966","33.982","44.500","33.548","31.399","44.192","39.330","45.508","33.224"
"03:10:57","28.814","24.948","33.992","44.510","33.584","31.398","44.195","39.333","45.498","33.236"
"03:10:58","28.800","24.933","33.988","44.510","33.602","31.394","44.184","39.351","45.467","33.181"
"03:10:59","28.884","24.921","34.003","44.510","33.598","31.394","44.180","39.395","45.376","33.152"
"03:11:00","28.781","24.899","34.002","44.495","33.562","31.390","44.176","39.409","45.340","33.193"
"03:11:01","28.527","24.888","33.991","44.491","33.532","31.390","44.176","39.365","45.308","33.277"
"03:11:02","28.357","24.880","33.984","44.494","33.510","31.371","44.183","39.303","45.369","33.346"
"03:11:03","28.261","24.894","33.987","44.494","33.531","31.345","44.186","39.277","45.377","33.411"
"03:11:04","28.330","24.901","33.994","44.490","33.509","31.345","44.204","39.258","45.375","33.483"
"03:11:05","28.452","24.912","34.008","44.494","33.513","31.338","44.211","39.255","45.376","33.482"
"03:11:06","28.437","24.894","33.979","44.479","33.494","31.341","44.203","39.298","45.381","33.458"
"03:11:07","28.451","24.886","33.986","44.489","33.476","31.359","44.210","39.323","45.325","33.420"
"03:11:08","28.484","24.893","33.993","44.496","33.475","31.348","44.217","39.308","45.267","33.428"
"03:11:09","28.340","24.900","33.993","44.496","33.479","31.351","44.213","39.312","45.285","33.426"
"03:11:10","28.193","24.878","33.996","44.489","33.482","31.355","44.202","39.261","45.326","33.356"
"03:11:11","28.516","24.888","33.977","44.499","33.533","31.376","44.205","39.213","45.393","33.354"
"03:11:12","28.553","24.888","33.988","44.502","33.540","31.365","44.191","39.227","45.324","33.427"
"03:11:13","28.545","24.884","33.988","44.502","33.547","31.354","44.183","39.190","45.291","33.460"
"03:11:14","28.490","24.873","33.980","44.491","33.532","31.339","44.190","39.183","45.374","33.409"
"03:11:15","28.408","24.872","34.005","44.505","33.510","31.364","44.204","39.186","45.427","33.410"
"03:11:16","28.320","24.865","34.038","44.505","33.466","31.364","44.193","39.292","45.438","33.399"
"03:11:17","28.375","24.850","33.990","44.505","33.455","31.374","44.204","39.452","45.489","33.434"
"03:11:18","28.334","24.861","33.994","44.501","33.458","31.363","44.207","39.582","45.529","33.492"
"03:11:19","28.404","24.868","33.997","44.504","33.472","31.348","44.214","39.666","45.553","33.426"
"03:11:20","28.421","24.886","34.008","44.489","33.465","31.370","44.225","39.782","45.519","33.405"
"03:11:21","28.506","24.885","34.004","44.489","33.468","31.370","44.206","39.840","45.523","33.348"
"03:11:22","28.590","24.896","33.992","44.489","33.475","31.384","44.217","39.916","45.477","33.276"
"03:11:23","28.711","24.896","33.996","44.488","33.486","31.394","44.209","39.862","45.434","33.247"
"03:11:24","28.527","24.914","33.999","44.477","33.504","31.405","44.195","39.792","45.431","33.137"
"03:11:25","28.678","24.925","33.992","44.470","33.529","31.401","44.187","39.679","45.426","33.093"
"03:11:26","28.663","24.950","33.991","44.470","33.532","31.394","44.183","39.599","45.442","33.068"
"03:11:27","28.574","24.957","34.009","44.462","33.525","31.401","44.179","39.540","45.437","33.098"
"03:11:28","28.647","24.953","33.998","44.465","33.506","31.400","44.175","39.456","45.475","33.085"
"03:11:29","28.798","24.898","33.983","44.461","33.513","31.378","44.164","39.496","45.504","33.083"
"03:11:30","28.812","24.916","33.986","44.476","33.520","31.371","44.157","39.564","45.481","33.131"
"03:11:31","28.863","24.908","33.983","44.475","33.516","31.367","44.163","39.590","45.499","33.204"
"03:11:32","28.856","24.897","33.993","44.482","33.512","31.363","44.149","39.622","45.416","33.210"
"03:11:33","28.926","24.937","33.986","44.475","33.512","31.330","44.163","39.597","45.397","33.260"
"03:11:34","28.874","24.944","33.985","44.482","33.545","31.337","44.166","39.578","45.396","33.283"
"03:11:35","28.660","24.959","33.996","44.492","33.541","31.347","44.188","39.527","45.378","33.289"
"03:11:36","28.778","24.936","34.003","44.499","33.573","31.354","44.188","39.497","45.376","33.321"
"03:11:37","28.851","24.914","33.992","44.485","33.555","31.340","44.184","39.432","45.392","33.377"
"03:11:38","28.453","24.862","33.999","44.491","33.485","31.332","44.187","39.354","45.423","33.396"
"03:11:39","28.519","24.832","33.988","44.495","33.448","31.343","44.179","39.270","45.429","33.436"
"03:11:40","28.581","24.806","34.002","44.498","33.470","31.353","44.183","39.223","45.459","33.466"
"03:11:41","28.452","24.791","33.991","44.498","33.437","31.349","44.179","39.183","45.478","33.488"
"03:11:42","28.463","24.806","33.987","44.494","33.448","31.353","44.186","39.164","45.441","33.399"
"03:11:43","28.603","24.817","33.983","44.479","33.451","31.363","44.182","39.149","45.422","33.300"
"03:11:44","28.727","24.813","33.994","44.479","33.473","31.356","44.174","39.102","45.427","33.194"
"03:11:45","28.749","24.834","34.004","44.461","33.450","31.345","44.167","39.083","45.394","33.118"
"03:11:46","28.907","24.834","33.986","44.449","33.447","31.348","44.145","39.090","45.377","33.119"
"03:11:47","29.061","24.860","33.993","44.442","33.446","31.362","44.130","39.031","45.338","33.220"
"03:11:48","28.984","24.867","33.981","44.449","33.457","31.373","44.137","38.998","45.319","33.240"
"03:11:49","28.932","24.870","33.981","44.452","33.453","31.354","44.140","38.947","45.326","33.316"
"03:11:50","28.880","24.862","33.981","44.448","33.438","31.347","44.125","38.917","45.336","33.317"
"03:11:51","28.825","24.866","33.970","44.451","33.449","31.335","44.147","38.943","45.291","33.305"
"03:11:52","28.622","24.880","33.991","44.455","33.470","31.346","44.150","39.019","45.225","33.232"
"03:11:53","28.592","24.880","33.976","44.447","33.466","31.350","44.154","39.008","45.177","33.211"
"03:11:54","28.651","24.887","33.987","44.454","33.466","31.360","44.161","38.968","45.198","33.199"
"03:11:55","28.676","24.894","33.979","44.450","33.448","31.345","44.150","38.971","45.180","33.265"
"03:11:56","28.591","24.846","33.968","44.454","33.422","31.341","44.142","38.916","45.255","33.192"
"03:11:57","28.613","24.845","33.975","44.439","33.450","31.334","44.127","38.904","45.328","33.147"
"03:11:58","28.602","24.838","33.975","44.457","33.428","31.326","44.130","38.941","45.406","33.214"
"03:11:59","28.528","24.845","33.978","44.453","33.428","31.322","44.137","39.006","45.440","33.326"
"03:12:00","28.502","24.848","33.974","44.452","33.446","31.318","44.144","39.140","45.440","33.341"
"03:12:01","28.446","24.844","33.978","44.460","33.435","31.325","44.148","39.286","45.456","33.401"
"03:12:02","28.524","24.841","33.981","44.456","33.435","31.343","44.148","39.428","45.507","33.427"
"03:12:03","28.538","24.844","33.981","44.455","33.438","31.343","44.162","39.588","45.503","33.373"
"03:12:04","28.431","24.862","33.973","44.459","33.430","31.350","44.154","39.726","45.538","33.321"
"03:12:05","28.331","24.917","33.998","44.466","33.412","31.350","44.150","39.952","45.541","33.364"
"03:12:06","28.460","24.905","33.983","44.469","33.433","31.364","44.157","39.940","45.517","33.439"
"03:12:07","28.493","24.905","33.980","44.472","33.422","31.338","44.150","39.940","45.561","33.406"
"03:12:08","28.400","24.890","33.983","44.465","33.411","31.338","44.164","39.922","45.587","33.374"
"03:12:09","28.415","24.864","33.994","44.457","33.425","31.345","44.164","39.848","45.615","33.340"
"03:12:10","28.547","24.820","33.979","44.446","33.451","31.359","44.163","39.746","45.641","33.352"
"03:12:11","28.561","24.790","33.975","44.435","33.450","31.359","44.163","39.618","45.658","33.304"
"03:12:12","28.502","24.772","33.975","44.435","33.461","31.359","44.167","39.527","45.684","33.312"
"03:12:13","28.649","24.782","33.989","44.438","33.457","31.366","44.177","39.472","45.695","33.287"
"03:12:14","28.604","24.771","33.999","44.419","33.456","31.336","44.177","39.592","45.636","33.236"
"03:12:15","28.674","24.763","33.985","44.430","33.489","31.343","44.176","39.675","45.583","33.275"
"03:12:16","28.766","24.807","33.981","44.441","33.478","31.350","44.176","39.657","45.521","33.300"
"03:12:17","28.729","24.814","33.977","44.437","33.467","31.350","44.176","39.711","45.506","33.333"
"03:12:18","28.383","24.825","33.991","44.455","33.419","31.371","44.179","39.831","45.515","33.363"
"03:12:19","28.401","24.828","33.993","44.454","33.408","31.362","44.173","39.833","45.504","33.359"
"03:12:20","28.471","24.832","33.994","44.454","33.397","31.353","44.168","39.834","45.487","33.391"
"03:12:21","28.239","24.835","33.987","44.454","33.382","31.323","44.179","39.820","45.476","33.289"
"03:12:22","28.058","24.872","33.994","44.450","33.363","31.341","44.164","39.772","45.524","33.257"
"03:12:23","28.300","24.871","33.975","44.424","33.399","31.344","44.167","39.651","45.456","33.268"
"03:12:24","28.366","24.930","33.989","44.424","33.439","31.348","44.152","39.669","45.441","33.263"
"03:12:25","28.399","24.955","33.996","44.427","33.410","31.348","44.155","39.622","45.397","33.295"
"03:12:26","28.421","24.955","33.989","44.434","33.420","31.344","44.155","39.581","45.403","33.305"
"03:12:27","28.318","24.955","33.989","44.427","33.417","31.336","44.144","39.526","45.429","33.305"
"03:12:28","28.369","24.907","33.988","44.409","33.402","31.329","44.148","39.486","45.451","33.258"
"03:12:29","28.468","24.903","33.984","44.408","33.383","31.325","44.136","39.508","45.448","33.284"
"03:12:30","28.567","24.880","33.977","44.408","33.376","31.343","44.161","39.416","45.374","33.263"
"03:12:31","28.611","24.847","33.998","44.404","33.401","31.368","44.147","39.376","45.381","33.233"
"03:12:32","28.272","24.788","34.016","44.415","33.360","31.375","44.157","39.401","45.371","33.291"
"03:12:33","28.360","24.798","33.987","44.429","33.327","31.378","44.157","39.361","45.325","33.351"
"03:12:34","28.477","24.802","33.997","44.436","33.352","31.381","44.153","39.302","45.308","33.362"
"03:12:35","28.499","24.816","33.997","44.435","33.367","31.389","44.167","39.233","45.255","33.310"
"03:12:36","28.668","24.816","34.015","44.446","33.377","31.374","44.156","39.261","45.289","33.324"
"03:12:37","28.742","24.794","34.004","44.442","33.388","31.363","44.149","39.290","45.370","33.318"
"03:12:38","28.833","24.771","34.000","44.442","33.388","31.348","44.148","39.243","45.423","33.310"
"03:12:39","28.760","24.742","33.989","44.434","33.402","31.362","44.148","39.213","45.432","33.263"
"03:12:40","28.671","24.749","33.989","44.427","33.395","31.369","44.148","39.126","45.435","33.185"
"03:12:41","28.612","24.796","33.992","44.412","33.452","31.361","44.151","39.154","45.370","33.191"
"03:12:42","28.604","24.803","33.984","44.390","33.463","31.357","44.147","39.154","45.344","33.168"
"03:12:43","28.736","24.814","33.984","44.400","33.441","31.350","44.147","39.179","45.315","33.187"
"03:12:44","28.817","24.795","33.995","44.404","33.459","31.357","44.154","39.175","45.330","33.203"
"03:12:45","28.842","24.802","33.991","44.393","33.473","31.356","44.157","39.164","45.400","33.197"
"03:12:46","28.518","24.787","33.998","44.403","33.473","31.364","44.171","39.178","45.356","33.217"
"03:12:47","28.573","24.776","33.997","44.407","33.454","31.341","44.160","39.156","45.231","33.379"
"03:12:48","28.558","24.776","34.001","44.417","33.476","31.345","44.178","39.160","45.162","33.360"
"03:12:49","28.396","24.775","34.004","44.424","33.508","31.348","44.178","39.159","45.092","33.274"
"03:12:50","28.594","24.771","33.993","44.416","33.537","31.359","44.159","39.090","45.109","33.275"
"03:12:51","28.623","24.782","33.992","44.412","33.515","31.365","44.159","39.045","45.153","33.368"
"03:12:52","28.623","24.800","33.999","44.427","33.511","31.362","44.169","38.998","45.137","33.432"
"03:12:53","28.490","24.804","33.992","44.427","33.522","31.369","44.158","38.903","45.099","33.505"
"03:12:54","28.269","24.803","33.984","44.419","33.481","31.350","44.154","38.892","45.087","33.535"
"03:12:55","28.239","24.818","33.991","44.419","33.474","31.350","44.165","38.895","45.078","33.521"
"03:12:56","28.125","24.832","33.987","44.426","33.506","31.342","44.168","38.939","45.017","33.473"
"03:12:57","28.059","24.850","33.987","44.429","33.484","31.346","44.168","39.044","45.015","33.434"
"03:12:58","28.110","24.879","33.983","44.422","33.466","31.345","44.160","39.106","45.007","33.434"
"03:12:59","28.418","24.916","33.997","44.424","33.458","31.352","44.167","39.192","45.121","33.403"
"03:13:00","28.517","24.934","33.986","44.413","33.465","31.330","44.178","39.178","45.165","33.367"
"03:13:01","28.410","24.922","33.982","44.420","33.461","31.333","44.167","39.156","45.162","33.350"
"03:13:02","28.418","24.908","33.971","44.420","33.486","31.344","44.166","39.155","45.164","33.367"
"03:13:03","28.255","24.885","33.985","44.420","33.508","31.362","44.177","39.246","45.153","33.351"
"03:13:04","28.067","24.896","33.996","44.405","33.526","31.376","44.175","39.251","45.170","33.281"
"03:13:05","27.846","24.903","33.996","44.412","33.533","31.391","44.173","39.257","45.248","33.205"
"03:13:06","27.843","24.929","33.995","44.412","33.507","31.401","44.176","39.187","45.351","33.289"
"03:13:07","28.218","24.932","33.988","44.412","33.496","31.397","44.176","39.150","45.405","33.307"
"03:13:08","28.346","24.920","34.005","44.418","33.448","31.379","44.164","39.070","45.387","33.369"
"03:13:09","28.357","24.917","33.991","44.411","33.386","31.371","44.168","39.051","45.341","33.331"
"03:13:10","28.441","24.913","33.994","44.418","33.364","31.382","44.171","39.029","45.359","33.308"
"03:13:11","28.433","24.905","34.001","44.414","33.367","31.382","44.182","38.996","45.295","33.320"
"03:13:12","28.496","24.923","33.997","44.421","33.411","31.381","44.185","38.992","45.247","33.211"
"03:13:13","28.503","24.930","33.982","44.413","33.432","31.366","44.171","39.039","45.184","33.189"
"03:13:14","28.627","24.937","33.989","44.391","33.428","31.373","44.167","39.039","45.074","33.195"
"03:13:15","28.741","24.941","33.978","44.384","33.424","31.369","44.159","38.984","45.107","33.221"
"03:13:16","28.748","24.948","33.996","44.380","33.442","31.362","44.141","38.991","45.099","33.192"
"03:13:17","28.722","24.936","33.996","44.383","33.475","31.372","44.140","39.140","45.105","33.130"
"03:13:18","28.825","24.951","33.985","44.390","33.489","31.376","44.144","39.245","45.150","33.131"
"03:13:19","28.920","24.976","33.995","44.394","33.485","31.368","44.122","39.311","45.270","33.219"
"03:13:20","28.755","24.947","33.980","44.390","33.481","31.339","44.121","39.420","45.351","33.245"
