,Channel 1 - Internal Ambient Last (C),Channel 2 - External Ambient Last (C),Channel 3 - Jetson TX2 Processor Last (C),Channel 4 - Jetson Heat Sink Last (C),Channel 5 - Touch Panel Board Last (C),Channel 6 - Aluminum Panel Last (C),Channel 7 - Audio Driver Last (C),Channel 8 - External Touch Screen Last (C)
0:52:47,46.28,25.08,68.18,53.93,64.38,50.14,51.59,40.95
0:52:48,46.3,25.06,68.19,53.92,64.4,50.16,51.6,40.95
0:52:49,46.29,25.06,68.19,53.97,64.42,50.19,51.61,40.93
0:52:50,46.3,25.03,68.18,53.97,64.41,50.2,51.62,40.93
0:52:51,46.34,25.01,68.19,53.97,64.41,50.2,51.62,40.93
0:52:52,46.35,25.01,68.19,53.99,64.42,50.19,51.63,40.93
0:52:53,46.34,24.99,68.19,53.99,64.43,50.2,51.63,40.92
0:52:54,46.38,24.98,68.19,54.01,64.44,50.2,51.63,40.93
0:52:55,46.4,24.96,68.18,54.03,64.45,50.21,51.64,40.93
0:52:56,46.4,24.95,68.18,54.03,64.45,50.21,51.63,40.91
0:52:57,46.39,24.9,68.18,54.02,64.44,50.2,51.63,40.89
0:52:58,46.35,24.91,68.16,54.02,64.44,50.2,51.62,40.88
0:52:59,46.36,24.9,68.16,54.02,64.44,50.21,51.62,40.89
0:53:00,46.38,24.89,68.16,54.02,64.45,50.22,51.63,40.9
0:53:01,46.39,24.89,68.17,54.02,64.44,50.21,51.63,40.89
0:53:02,46.36,24.9,68.16,54.03,64.44,50.21,51.63,40.89
0:53:03,46.35,24.9,68.16,54,64.44,50.22,51.63,40.88
0:53:04,46.35,24.89,68.16,54,64.44,50.22,51.62,40.83
0:53:05,46.34,24.9,68.17,54.02,64.46,50.25,51.63,40.83
0:53:06,46.36,24.9,68.18,54.03,64.44,50.24,51.63,40.84
0:53:07,46.38,24.91,68.18,54.02,64.45,50.23,51.63,40.83
0:53:08,46.35,24.9,68.18,54.03,64.46,50.25,51.64,40.85
0:53:09,46.35,24.91,68.19,54.05,64.45,50.24,51.65,40.85
0:53:10,46.38,24.92,68.19,54.07,64.47,50.24,51.65,40.78
0:53:11,46.37,24.91,68.19,54.05,64.46,50.25,51.65,40.8
0:53:12,46.38,24.9,68.19,54.05,64.47,50.23,51.66,40.8
0:53:13,46.4,24.91,68.2,54.06,64.47,50.23,51.67,40.8
0:53:14,46.42,24.92,68.2,54.06,64.47,50.24,51.66,40.81
0:53:15,46.42,24.94,68.22,54.07,64.48,50.24,51.67,40.77
0:53:16,46.41,24.95,68.22,54.08,64.48,50.23,51.68,40.8
0:53:17,46.42,24.97,68.21,54.09,64.48,50.23,51.68,40.8
0:53:18,46.4,24.95,68.2,54.09,64.48,50.23,51.68,40.81
0:53:19,46.4,24.95,68.21,54.08,64.48,50.23,51.68,40.82
0:53:20,46.42,24.97,68.2,54.06,64.49,50.22,51.69,40.82
0:53:21,46.43,24.99,68.21,54.06,64.5,50.23,51.69,40.83
0:53:22,46.42,24.99,68.2,54.07,64.5,50.21,51.69,40.84
0:53:23,46.36,24.99,68.22,54.09,64.5,50.2,51.69,40.84
0:53:24,46.39,24.98,68.23,54.09,64.5,50.21,51.69,40.85
0:53:25,46.39,24.95,68.23,54.08,64.5,50.23,51.7,40.85
0:53:26,46.43,24.94,68.24,54.08,64.51,50.23,51.7,40.85
0:53:27,46.41,24.93,68.24,54.08,64.52,50.23,51.7,40.86
0:53:28,46.42,24.91,68.24,54.09,64.51,50.23,51.71,40.84
0:53:29,46.43,24.91,68.25,54.12,64.51,50.24,51.71,40.87
0:53:30,46.42,24.93,68.25,54.13,64.51,50.25,51.71,40.88
0:53:31,46.44,24.92,68.26,54.11,64.52,50.24,51.71,40.88
0:53:32,46.44,24.91,68.27,54.12,64.51,50.25,51.71,40.88
0:53:33,46.44,24.89,68.29,54.13,64.5,50.26,51.71,40.87
0:53:34,46.45,24.88,68.29,54.14,64.51,50.27,51.72,40.87
0:53:35,46.44,24.9,68.29,54.15,64.51,50.26,51.71,40.85
0:53:36,46.42,24.9,68.3,54.12,64.51,50.26,51.71,40.85
0:53:37,46.43,24.9,68.32,54.12,64.52,50.27,51.72,40.86
0:53:38,46.43,24.89,68.34,54.13,64.52,50.28,51.73,40.89
0:53:39,46.45,24.89,68.35,54.13,64.54,50.29,51.74,40.9
0:53:40,46.46,24.88,68.36,54.13,64.54,50.29,51.75,40.9
0:53:41,46.43,24.9,68.38,54.12,64.54,50.28,51.75,40.9
0:53:42,46.45,24.93,68.39,54.11,64.54,50.27,51.74,40.91
0:53:43,46.43,24.93,68.39,54.12,64.53,50.28,51.75,40.9
0:53:44,46.44,24.93,68.4,54.14,64.53,50.27,51.75,40.92
0:53:45,46.46,24.93,68.39,54.16,64.54,50.29,51.75,40.92
0:53:46,46.48,24.93,68.4,54.15,64.55,50.29,51.76,40.93
0:53:47,46.47,24.92,68.39,54.13,64.54,50.29,51.76,40.93
0:53:48,46.46,24.91,68.39,54.13,64.55,50.29,51.75,40.93
0:53:49,46.44,24.91,68.38,54.11,64.55,50.28,51.77,40.94
0:53:50,46.46,24.9,68.38,54.13,64.55,50.28,51.77,40.94
0:53:51,46.46,24.93,68.37,54.13,64.55,50.27,51.76,40.94
0:53:52,46.46,24.94,68.37,54.11,64.55,50.25,51.77,40.93
0:53:53,46.47,24.93,68.36,54.13,64.55,50.26,51.77,40.94
0:53:54,46.48,24.93,68.37,54.13,64.56,50.26,51.77,40.93
0:53:55,46.49,24.92,68.35,54.13,64.56,50.28,51.78,40.95
0:53:56,46.49,24.91,68.36,54.14,64.56,50.29,51.79,40.95
0:53:57,46.47,24.91,68.36,54.14,64.56,50.28,51.78,40.95
0:53:58,46.45,24.9,68.36,54.12,64.56,50.27,51.79,40.96
0:53:59,46.46,24.88,68.36,54.1,64.57,50.28,51.79,40.94
0:54:00,46.49,24.87,68.37,54.12,64.57,50.29,51.8,40.96
0:54:01,46.48,24.84,68.36,54.14,64.57,50.29,51.79,40.95
0:54:02,46.47,24.85,68.37,54.14,64.58,50.3,51.81,40.94
0:54:03,46.48,24.83,68.38,54.14,64.59,50.3,51.8,40.95
0:54:04,46.5,24.83,68.39,54.14,64.58,50.32,51.8,40.95
0:54:05,46.52,24.83,68.39,54.11,64.59,50.31,51.8,40.96
0:54:06,46.53,24.83,68.4,54.12,64.59,50.31,51.81,40.95
0:54:07,46.52,24.82,68.4,54.11,64.6,50.3,51.82,40.93
0:54:08,46.53,24.82,68.41,54.13,64.6,50.31,51.82,40.93
0:54:09,46.53,24.79,68.41,54.14,64.61,50.33,51.82,40.91
0:54:10,46.5,24.79,68.41,54.14,64.61,50.3,51.82,40.87
0:54:11,46.5,24.75,68.41,54.15,64.61,50.31,51.82,40.85
0:54:12,46.49,24.79,68.41,54.15,64.6,50.31,51.83,40.84
0:54:13,46.49,24.75,68.41,54.17,64.6,50.3,51.83,40.83
0:54:14,46.49,24.74,68.41,54.17,64.6,50.29,51.81,40.82
0:54:15,46.49,24.74,68.41,54.19,64.61,50.29,51.82,40.8
0:54:16,46.47,24.72,68.42,54.21,64.62,50.29,51.82,40.81
0:54:17,46.49,24.72,68.43,54.21,64.63,50.3,51.83,40.82
0:54:18,46.51,24.73,68.43,54.2,64.63,50.26,51.83,40.77
0:54:19,46.52,24.73,68.43,54.22,64.63,50.27,51.84,40.78
0:54:20,46.53,24.73,68.43,54.21,64.63,50.27,51.84,40.78
0:54:21,46.53,24.73,68.44,54.21,64.64,50.29,51.84,40.8
0:54:22,46.56,24.72,68.43,54.21,64.63,50.29,51.85,40.8
0:54:23,46.54,24.72,68.44,54.21,64.64,50.28,51.84,40.77
0:54:24,46.56,24.72,68.44,54.22,64.64,50.27,51.85,40.78
0:54:25,46.57,24.72,68.45,54.19,64.63,50.28,51.84,40.77
0:54:26,46.54,24.72,68.45,54.18,64.64,50.29,51.85,40.79
0:54:27,46.56,24.73,68.47,54.18,64.64,50.29,51.86,40.79
0:54:28,46.56,24.71,68.46,54.19,64.65,50.3,51.85,40.79
0:54:29,46.55,24.72,68.47,54.19,64.64,50.29,51.85,40.78
0:54:30,46.57,24.71,68.46,54.2,64.65,50.3,51.86,40.8
0:54:31,46.55,24.71,68.48,54.21,64.65,50.29,51.86,40.81
0:54:32,46.57,24.71,68.49,54.21,64.65,50.29,51.85,40.8
0:54:33,46.56,24.69,68.49,54.21,64.65,50.29,51.85,40.81
0:54:34,46.55,24.69,68.5,54.21,64.66,50.29,51.86,40.84
0:54:35,46.56,24.7,68.51,54.22,64.66,50.29,51.86,40.84
0:54:36,46.57,24.7,68.54,54.23,64.65,50.31,51.88,40.83
0:54:37,46.58,24.69,68.54,54.22,64.66,50.29,51.87,40.83
0:54:38,46.58,24.72,68.55,54.24,64.66,50.3,51.87,40.86
0:54:39,46.6,24.72,68.56,54.26,64.68,50.29,51.88,40.86
0:54:40,46.58,24.71,68.56,54.25,64.66,50.29,51.87,40.87
0:54:41,46.59,24.69,68.58,54.25,64.66,50.3,51.88,40.87
0:54:42,46.61,24.69,68.58,54.27,64.67,50.31,51.88,40.88
0:54:43,46.6,24.7,68.58,54.28,64.66,50.32,51.89,40.88
0:54:44,46.59,24.7,68.59,54.26,64.67,50.31,51.89,40.9
0:54:45,46.61,24.7,68.59,54.25,64.68,50.33,51.89,40.9
0:54:46,46.61,24.7,68.6,54.23,64.67,50.33,51.9,40.92
0:54:47,46.59,24.69,68.6,54.23,64.67,50.33,51.89,40.93
0:54:48,46.58,24.69,68.59,54.23,64.68,50.34,51.9,40.93
0:54:49,46.62,24.7,68.59,54.23,64.68,50.35,51.9,40.94
0:54:50,46.64,24.72,68.59,54.23,64.69,50.35,51.91,40.93
0:54:51,46.62,24.75,68.59,54.24,64.7,50.36,51.91,40.93
0:54:52,46.61,24.76,68.59,54.23,64.71,50.37,51.91,40.94
0:54:53,46.58,24.78,68.58,54.22,64.7,50.37,51.9,40.95
0:54:54,46.6,24.79,68.58,54.21,64.72,50.39,51.91,40.94
0:54:55,46.58,24.79,68.58,54.21,64.72,50.4,51.91,40.93
0:54:56,46.61,24.81,68.56,54.2,64.71,50.39,51.9,40.93
0:54:57,46.6,24.81,68.57,54.21,64.72,50.39,51.9,40.94
0:54:58,46.6,24.8,68.57,54.22,64.72,50.38,51.92,40.96
0:54:59,46.61,24.82,68.57,54.22,64.72,50.39,51.91,40.94
0:55:00,46.6,24.82,68.57,54.22,64.73,50.39,51.91,40.93
0:55:01,46.62,24.82,68.58,54.2,64.72,50.39,51.92,40.95
0:55:02,46.63,24.8,68.57,54.18,64.72,50.39,51.91,40.96
0:55:03,46.64,24.81,68.57,54.17,64.73,50.38,51.91,40.93
0:55:04,46.64,24.79,68.57,54.17,64.73,50.39,51.92,40.93
0:55:05,46.65,24.81,68.58,54.16,64.75,50.39,51.92,40.93
0:55:06,46.65,24.8,68.59,54.16,64.75,50.4,51.92,40.95
0:55:07,46.64,24.78,68.59,54.15,64.74,50.38,51.92,40.94
0:55:08,46.65,24.75,68.59,54.15,64.75,50.38,51.92,40.94
0:55:09,46.63,24.73,68.59,54.17,64.75,50.38,51.93,40.93
0:55:10,46.64,24.73,68.59,54.17,64.77,50.39,51.93,40.93
0:55:11,46.64,24.71,68.6,54.15,64.76,50.39,51.94,40.95
0:55:12,46.63,24.71,68.59,54.13,64.77,50.38,51.93,40.95
0:55:13,46.65,24.7,68.59,54.11,64.77,50.39,51.94,40.95
0:55:14,46.63,24.7,68.6,54.11,64.77,50.38,51.94,40.95
0:55:15,46.63,24.69,68.59,54.12,64.77,50.37,51.94,40.96
0:55:16,46.61,24.72,68.61,54.13,64.78,50.39,51.95,40.97
0:55:17,46.58,24.7,68.61,54.14,64.79,50.39,51.95,40.97
0:55:18,46.58,24.7,68.61,54.15,64.79,50.39,51.95,40.96
0:55:19,46.61,24.7,68.61,54.16,64.78,50.38,51.95,40.96
0:55:20,46.64,24.69,68.6,54.16,64.78,50.36,51.96,40.95
0:55:21,46.64,24.69,68.6,54.17,64.78,50.38,51.94,40.98
0:55:22,46.64,24.69,68.59,54.16,64.78,50.38,51.94,40.96
0:55:23,46.65,24.68,68.6,54.14,64.78,50.38,51.93,40.97
0:55:24,46.64,24.68,68.61,54.19,64.79,50.38,51.95,40.97
0:55:25,46.64,24.68,68.61,54.19,64.78,50.39,51.94,40.98
0:55:26,46.66,24.69,68.62,54.18,64.8,50.39,51.95,40.99
0:55:27,46.64,24.67,68.63,54.18,64.78,50.4,51.95,40.98
0:55:28,46.66,24.67,68.62,54.19,64.78,50.4,51.94,40.99
0:55:29,46.66,24.68,68.64,54.19,64.79,50.41,51.97,41
0:55:30,46.63,24.67,68.63,54.22,64.78,50.39,51.96,40.99
0:55:31,46.61,24.65,68.64,54.23,64.77,50.39,51.95,41
0:55:32,46.63,24.66,68.65,54.25,64.78,50.39,51.96,41.01
0:55:33,46.64,24.68,68.66,54.29,64.78,50.41,51.97,41.02
0:55:34,46.65,24.69,68.66,54.31,64.78,50.39,51.97,41
0:55:35,46.61,24.7,68.67,54.32,64.78,50.39,51.98,40.99
0:55:36,46.63,24.7,68.68,54.33,64.77,50.4,51.98,40.99
0:55:37,46.64,24.71,68.7,54.32,64.78,50.4,51.98,41
0:55:38,46.68,24.72,68.7,54.33,64.79,50.4,51.99,41.01
0:55:39,46.69,24.72,68.72,54.32,64.79,50.39,51.99,41.02
0:55:40,46.69,24.72,68.74,54.33,64.8,50.4,51.99,41.02
0:55:41,46.68,24.74,68.75,54.37,64.8,50.41,51.99,41.04
0:55:42,46.69,24.74,68.76,54.36,64.8,50.41,52,41.04
0:55:43,46.67,24.75,68.76,54.34,64.8,50.41,52,41.04
0:55:44,46.67,24.75,68.76,54.34,64.8,50.41,52.02,41.05
0:55:45,46.7,24.8,68.77,54.36,64.82,50.42,52.02,41.06
0:55:46,46.7,24.78,68.76,54.39,64.81,50.43,52.02,41.07
0:55:47,46.68,24.79,68.76,54.39,64.8,50.42,52.02,41.07
0:55:48,46.67,24.81,68.76,54.35,64.81,50.45,52.03,41.08
0:55:49,46.65,24.81,68.75,54.35,64.8,50.44,52.03,41.07
0:55:50,46.65,24.83,68.75,54.37,64.83,50.45,52.03,41.08
0:55:51,46.63,24.83,68.75,54.39,64.81,50.46,52.03,41.1
0:55:52,46.64,24.81,68.76,54.39,64.83,50.45,52.04,41.1
0:55:53,46.67,24.81,68.75,54.38,64.82,50.45,52.04,41.11
0:55:54,46.69,24.81,68.74,54.36,64.82,50.46,52.04,41.12
0:55:55,46.67,24.82,68.74,54.36,64.83,50.46,52.04,41.11
0:55:56,46.68,24.84,68.73,54.38,64.83,50.45,52.04,41.12
0:55:57,46.69,24.87,68.74,54.39,64.84,50.47,52.05,41.14
0:55:58,46.7,24.87,68.74,54.37,64.85,50.47,52.05,41.15
0:55:59,46.71,24.87,68.74,54.34,64.85,50.45,52.05,41.14
0:56:00,46.7,24.86,68.74,54.31,64.85,50.47,52.05,41.14
0:56:01,46.73,24.89,68.75,54.32,64.86,50.48,52.06,41.16
0:56:02,46.72,24.89,68.75,54.3,64.87,50.48,52.06,41.17
0:56:03,46.71,24.87,68.75,54.31,64.86,50.49,52.06,41.18
0:56:04,46.73,24.85,68.75,54.3,64.86,50.49,52.05,41.18
0:56:05,46.71,24.85,68.76,54.32,64.86,50.5,52.06,41.18
0:56:06,46.73,24.84,68.76,54.32,64.87,50.49,52.06,41.19
0:56:07,46.75,24.83,68.76,54.32,64.87,50.49,52.08,41.18
0:56:08,46.73,24.85,68.76,54.32,64.87,50.48,52.07,41.18
0:56:09,46.73,24.86,68.76,54.33,64.87,50.48,52.07,41.18
0:56:10,46.73,24.85,68.76,54.34,64.87,50.48,52.08,41.17
0:56:11,46.73,24.84,68.76,54.34,64.87,50.48,52.08,41.15
0:56:12,46.74,24.85,68.76,54.33,64.89,50.48,52.08,41.16
0:56:13,46.74,24.85,68.78,54.34,64.89,50.5,52.09,41.16
0:56:14,46.75,24.87,68.79,54.34,64.9,50.51,52.1,41.16
0:56:15,46.77,24.94,68.79,54.32,64.9,50.49,52.1,41.14
0:56:16,46.77,24.97,68.79,54.31,64.89,50.49,52.09,41.16
0:56:17,46.77,24.96,68.79,54.32,64.89,50.49,52.08,41.16
0:56:18,46.79,24.95,68.8,54.33,64.9,50.49,52.1,41.16
0:56:19,46.8,24.94,68.8,54.34,64.9,50.49,52.1,41.17
0:56:20,46.79,24.94,68.79,54.34,64.9,50.48,52.11,41.18
0:56:21,46.82,24.93,68.8,54.34,64.91,50.49,52.11,41.19
0:56:22,46.8,24.96,68.8,54.35,64.91,50.48,52.11,41.18
0:56:23,46.8,24.95,68.79,54.34,64.91,50.47,52.11,41.19
0:56:24,46.82,24.94,68.8,54.36,64.9,50.46,52.12,41.17
0:56:25,46.8,24.92,68.8,54.38,64.89,50.46,52.12,41.17
0:56:26,46.81,24.91,68.81,54.4,64.9,50.47,52.13,41.2
0:56:27,46.81,24.91,68.82,54.4,64.91,50.46,52.13,41.2
0:56:28,46.84,24.91,68.82,54.4,64.9,50.46,52.13,41.18
0:56:29,46.84,24.9,68.82,54.42,64.91,50.46,52.13,41.16
0:56:30,46.84,24.88,68.83,54.44,64.93,50.48,52.14,41.17
0:56:31,46.84,24.88,68.84,54.45,64.91,50.47,52.12,41.17
0:56:32,46.83,24.89,68.84,54.46,64.9,50.48,52.14,41.19
0:56:33,46.86,24.87,68.86,54.45,64.91,50.5,52.14,41.2
0:56:34,46.87,24.87,68.87,54.44,64.92,50.5,52.15,41.21
0:56:35,46.85,24.86,68.87,54.44,64.94,50.5,52.15,41.2
0:56:36,46.86,24.86,68.89,54.46,64.93,50.51,52.14,41.2
0:56:37,46.84,24.85,68.89,54.45,64.93,50.5,52.14,41.21
0:56:38,46.85,24.85,68.91,54.44,64.93,50.5,52.14,41.21
0:56:39,46.83,24.85,68.91,54.44,64.92,50.49,52.14,41.23
0:56:40,46.83,24.85,68.92,54.45,64.94,50.5,52.14,41.23
0:56:41,46.82,24.85,68.93,54.46,64.94,50.51,52.15,41.25
0:56:42,46.86,24.85,68.95,54.47,64.93,50.51,52.14,41.24
0:56:43,46.84,24.85,68.95,54.46,64.94,50.51,52.14,41.25
0:56:44,46.87,24.86,68.96,54.47,64.95,50.51,52.15,41.25
0:56:45,46.89,24.86,68.96,54.47,64.95,50.51,52.16,41.26
0:56:46,46.86,24.87,68.96,54.47,64.95,50.52,52.17,41.27
0:56:47,46.86,24.86,68.96,54.47,64.96,50.51,52.16,41.26
0:56:48,46.87,24.88,68.97,54.5,64.98,50.54,52.18,41.26
0:56:49,46.89,24.89,68.96,54.5,64.98,50.54,52.18,41.26
0:56:50,46.89,24.87,68.95,54.51,64.98,50.52,52.18,41.25
0:56:51,46.9,24.92,68.95,54.53,64.97,50.54,52.19,41.26
0:56:52,46.9,24.92,68.94,54.53,64.97,50.54,52.18,41.26
0:56:53,46.91,24.91,68.93,54.54,64.97,50.54,52.18,41.27
0:56:54,46.91,24.91,68.93,54.54,64.98,50.54,52.19,41.27
0:56:55,46.91,24.92,68.93,54.55,64.99,50.54,52.19,41.28
0:56:56,46.92,24.93,68.93,54.56,65,50.56,52.19,41.28
0:56:57,46.93,24.93,68.93,54.55,65,50.54,52.2,41.28
0:56:58,46.91,24.92,68.93,54.54,65,50.55,52.21,41.28
0:56:59,46.91,24.91,68.93,54.52,65,50.56,52.21,41.28
0:57:00,46.89,24.91,68.93,54.52,64.98,50.56,52.21,41.28
0:57:01,46.9,24.91,68.93,54.52,64.99,50.56,52.22,41.3
0:57:02,46.91,24.92,68.94,54.51,64.99,50.57,52.23,41.3
0:57:03,46.9,24.91,68.94,54.49,64.98,50.57,52.22,41.27
0:57:04,46.91,24.9,68.94,54.49,64.99,50.57,52.24,41.26
0:57:05,46.89,24.91,68.94,54.51,64.98,50.57,52.22,41.27
0:57:06,46.91,24.92,68.94,54.52,64.99,50.58,52.23,41.26
0:57:07,46.89,24.93,68.94,54.52,64.98,50.57,52.23,41.27
0:57:08,46.88,24.93,68.94,54.51,64.98,50.57,52.23,41.26
0:57:09,46.87,24.94,68.95,54.49,65.01,50.57,52.23,41.23
0:57:10,46.88,24.96,68.95,54.5,65,50.56,52.24,41.21
0:57:11,46.87,24.95,68.95,54.52,65,50.52,52.23,41.2
0:57:12,46.86,24.97,68.95,54.51,64.99,50.53,52.24,41.18
0:57:13,46.88,24.97,68.95,54.51,64.99,50.51,52.24,41.17
0:57:14,46.89,24.98,68.97,54.5,65,50.51,52.24,41.17
0:57:15,46.89,24.98,68.96,54.5,65.01,50.53,52.24,41.16
0:57:16,46.88,24.98,68.97,54.48,65.01,50.52,52.24,41.15
0:57:17,46.87,25,68.97,54.47,65.02,50.51,52.24,41.15
0:57:18,46.88,25.02,68.97,54.49,65.03,50.52,52.25,41.11
0:57:19,46.88,25.03,68.96,54.49,65.02,50.52,52.25,41.12
0:57:20,46.91,25.02,68.96,54.49,65.02,50.52,52.26,41.12
0:57:21,46.89,25.03,68.97,54.49,65.03,50.51,52.27,41.12
0:57:22,46.89,25.03,68.98,54.5,65.04,50.52,52.26,41.13
0:57:23,46.88,25.03,68.97,54.5,65.04,50.51,52.27,41.1
0:57:24,46.88,25.02,68.98,54.5,65.03,50.53,52.26,41.1
0:57:25,46.85,25.01,68.98,54.49,65.02,50.52,52.26,41.09
0:57:26,46.86,25,68.99,54.49,65.03,50.52,52.26,41.08
0:57:27,46.86,24.99,68.99,54.53,65.03,50.52,52.25,41.07
0:57:28,46.87,24.99,69,54.54,65.04,50.52,52.26,41.07
0:57:29,46.87,24.98,69,54.52,65.03,50.52,52.25,41.06
0:57:30,46.89,24.98,69,54.55,65.04,50.51,52.25,41.08
0:57:31,46.9,24.98,69,54.57,65.04,50.54,52.27,41.08
0:57:32,46.92,24.96,69.03,54.56,65.04,50.55,52.26,41.08
0:57:33,46.91,24.96,69.02,54.55,65.05,50.55,52.26,41.09
0:57:34,46.91,24.95,69.03,54.54,65.06,50.57,52.27,41.09
0:57:35,46.91,24.94,69.03,54.52,65.05,50.56,52.27,41.09
0:57:36,46.93,24.93,69.05,54.52,65.06,50.57,52.28,41.07
0:57:37,46.95,24.91,69.06,54.51,65.06,50.58,52.29,41.08
0:57:38,46.96,24.91,69.08,54.53,65.06,50.57,52.29,41.07
0:57:39,46.97,24.9,69.08,54.55,65.07,50.57,52.29,41.07
0:57:40,46.97,24.88,69.09,54.56,65.06,50.57,52.3,41.07
0:57:41,46.98,24.88,69.09,54.55,65.07,50.57,52.3,41.07
0:57:42,46.98,24.88,69.1,54.53,65.07,50.57,52.31,41.07
0:57:43,46.97,24.88,69.11,54.52,65.07,50.57,52.31,41.08
0:57:44,47,24.9,69.12,54.52,65.08,50.58,52.31,41.07
0:57:45,47.01,24.89,69.12,54.54,65.09,50.59,52.31,41.08
0:57:46,47,24.89,69.12,54.52,65.08,50.59,52.32,41.07
0:57:47,46.97,24.9,69.12,54.51,65.09,50.58,52.33,41.05
0:57:48,46.97,24.91,69.11,54.51,65.09,50.59,52.32,41.06
0:57:49,46.99,24.91,69.11,54.5,65.09,50.57,52.32,41.06
0:57:50,46.98,24.94,69.11,54.48,65.09,50.57,52.33,41.07
0:57:51,46.98,24.93,69.11,54.49,65.1,50.58,52.33,41.07
0:57:52,46.99,24.91,69.1,54.48,65.1,50.59,52.33,41.08
0:57:53,46.99,24.9,69.1,54.49,65.11,50.58,52.33,41.08
0:57:54,46.99,24.93,69.09,54.47,65.11,50.6,52.33,41.11
0:57:55,46.97,24.93,69.09,54.46,65.11,50.6,52.33,41.12
0:57:56,46.97,24.96,69.09,54.45,65.11,50.61,52.33,41.13
0:57:57,46.98,25,69.09,54.44,65.11,50.62,52.33,41.13
0:57:58,46.97,25.03,69.09,54.43,65.12,50.63,52.33,41.15
0:57:59,46.97,25.04,69.09,54.43,65.12,50.63,52.32,41.15
0:58:00,46.97,25.02,69.09,54.44,65.12,50.62,52.32,41.16
0:58:01,46.97,25,69.09,54.44,65.12,50.63,52.33,41.18
0:58:02,46.97,25,69.09,54.45,65.12,50.65,52.34,41.19
0:58:03,46.99,24.99,69.09,54.44,65.1,50.64,52.34,41.19
0:58:04,47,24.97,69.09,54.44,65.11,50.64,52.33,41.2
0:58:05,47,24.97,69.09,54.45,65.12,50.65,52.33,41.21
0:58:06,47,24.96,69.1,54.49,65.12,50.65,52.34,41.19
0:58:07,47,24.96,69.11,54.52,65.12,50.67,52.35,41.17
0:58:08,47.03,24.96,69.11,54.52,65.12,50.66,52.34,41.17
0:58:09,47.03,24.94,69.11,54.52,65.13,50.67,52.36,41.17
0:58:10,47.03,24.94,69.12,54.53,65.14,50.66,52.37,41.15
0:58:11,47.05,24.94,69.12,54.53,65.13,50.66,52.37,41.16
0:58:12,47.03,24.94,69.11,54.52,65.13,50.66,52.36,41.15
0:58:13,47.04,24.92,69.11,54.53,65.14,50.65,52.37,41.13
0:58:14,47.06,24.92,69.12,54.55,65.15,50.65,52.37,41.12
0:58:15,47.06,24.93,69.12,54.56,65.15,50.65,52.37,41.07
0:58:16,47.05,24.93,69.12,54.57,65.15,50.64,52.36,41.06
0:58:17,47.06,24.91,69.11,54.57,65.13,50.59,52.36,41.05
0:58:18,47.04,24.89,69.11,54.58,65.13,50.57,52.35,41.02
0:58:19,47.02,24.87,69.1,54.6,65.14,50.58,52.36,41.05
0:58:20,47.03,24.87,69.11,54.63,65.14,50.58,52.36,41.05
0:58:21,47.03,24.86,69.11,54.64,65.13,50.57,52.37,41.05
0:58:22,47.01,24.86,69.12,54.65,65.14,50.57,52.37,41.04
0:58:23,47.02,24.86,69.11,54.64,65.14,50.57,52.37,41.05
0:58:24,47.01,24.86,69.13,54.65,65.14,50.57,52.37,41.06
0:58:25,47.01,24.87,69.13,54.67,65.15,50.57,52.4,41.06
0:58:26,47.02,24.88,69.15,54.65,65.15,50.58,52.41,41.09
0:58:27,46.99,24.87,69.15,54.63,65.15,50.58,52.4,41.08
0:58:28,47.02,24.87,69.15,54.63,65.15,50.55,52.4,41.07
0:58:29,47,24.86,69.15,54.64,65.14,50.55,52.4,41.06
0:58:30,46.99,24.84,69.15,54.63,65.16,50.56,52.41,41.07
0:58:31,47.01,24.85,69.17,54.63,65.16,50.56,52.4,41.06
0:58:32,47.03,24.85,69.17,54.63,65.16,50.56,52.41,41.06
0:58:33,47.03,24.83,69.17,54.64,65.15,50.57,52.41,41.03
0:58:34,47.03,24.83,69.18,54.64,65.17,50.58,52.41,41.03
0:58:35,47.01,24.84,69.19,54.64,65.16,50.57,52.42,41.03
0:58:36,47.01,24.83,69.2,54.66,65.16,50.58,52.42,41.03
0:58:37,47.02,24.83,69.19,54.65,65.17,50.58,52.41,41.05
0:58:38,47.01,24.81,69.21,54.65,65.17,50.58,52.42,41.06
0:58:39,47.02,24.8,69.22,54.62,65.17,50.59,52.42,41.09
0:58:40,47.03,24.8,69.23,54.62,65.17,50.6,52.43,41.11
0:58:41,47.04,24.8,69.25,54.62,65.18,50.6,52.42,41.11
0:58:42,47.06,24.78,69.25,54.62,65.17,50.6,52.43,41.13
0:58:43,47.04,24.77,69.26,54.63,65.17,50.6,52.42,41.14
0:58:44,47.04,24.77,69.27,54.64,65.17,50.6,52.43,41.14
0:58:45,47.04,24.76,69.27,54.65,65.17,50.59,52.43,41.15
0:58:46,47.04,24.77,69.27,54.65,65.17,50.6,52.43,41.16
0:58:47,47.06,24.77,69.28,54.66,65.19,50.61,52.43,41.18
0:58:48,47.06,24.76,69.27,54.62,65.2,50.62,52.44,41.18
0:58:49,47.06,24.76,69.26,54.61,65.2,50.62,52.43,41.2
0:58:50,47.03,24.76,69.25,54.59,65.2,50.62,52.44,41.2
0:58:51,47.05,24.75,69.25,54.58,65.2,50.63,52.44,41.19
