"","Channel 1 - Internal Ambient Last (C)","Channel 2 - External Ambient Last (C)","Channel 3 - Jetson Processor Last (C)","Channel 4 - Jetson Heatsink Last (C)","Channel 5 - Display Cable Last (C)","Channel 6 - Touch Panel Board Last (C)","Channel 7 - Aluminum Panel - Upper Right Side Last (C)","Channel 8 - Display Panel - Upper Right Side Last (C)","Channel 9 - Coverglass - Upper Right Side Last (C)","Channel 10 - Aluminum Panel - Lower Left Side Last (C)","Channel 11 - Display Panel - Lower Left Side Last (C)","Channel 12 - Coverglass - Lower Left Side Last (C)","Channel 13 - Ambient Between Aluminum and Display Last (C)"
"01:40:29","37.160","23.602","50.210","47.808","37.779","53.678","36.723","37.907","33.549","36.628","35.965","32.416","39.495"
"01:40:30","37.123","23.430","50.203","47.786","37.801","53.620","36.704","37.914","33.550","36.639","35.980","32.427","39.499"
"01:40:31","37.102","23.227","50.203","47.764","37.783","53.605","36.701","37.903","33.531","36.639","35.951","32.435","39.499"
"01:40:32","37.164","23.437","50.210","47.724","37.776","53.645","36.697","37.907","33.535","36.632","35.929","32.431","39.499"
"01:40:33","37.069","23.827","50.210","47.721","37.772","53.728","36.716","37.914","33.550","36.610","35.991","32.435","39.492"
"01:40:34","37.047","23.330","50.200","47.724","37.772","53.735","36.701","37.903","33.553","36.614","35.983","32.435","39.503"
"01:40:35","37.022","23.724","50.203","47.724","37.769","53.750","36.727","37.896","33.557","36.552","35.965","32.442","39.503"
"01:40:36","36.967","23.242","50.200","47.739","37.772","53.703","36.708","37.907","33.561","36.483","35.962","32.453","39.507"
"01:40:37","36.810","23.213","50.203","47.728","37.769","53.743","36.701","37.903","33.561","36.472","35.929","32.453","39.499"
"01:40:38","36.887","23.305","50.203","47.714","37.776","53.721","36.705","37.914","33.572","36.472","35.984","32.461","39.507"
"01:40:39","36.818","23.286","50.200","47.667","37.776","53.710","36.730","37.907","33.597","36.527","35.951","32.483","39.512"
"01:40:40","36.942","23.158","50.196","47.663","37.736","53.707","36.687","37.896","33.583","36.527","35.991","32.501","39.510"
"01:40:41","36.934","23.312","50.211","47.670","37.710","53.700","36.679","37.904","33.568","36.530","36.024","32.508","39.522"
"01:40:42","36.953","23.474","50.211","47.667","37.700","53.754","36.698","37.915","33.568","36.534","35.966","32.464","39.525"
"01:40:43","37.102","22.757","50.207","47.674","37.703","53.740","36.734","37.915","33.539","36.530","35.955","32.454","39.518"
"01:40:44","37.197","23.173","50.200","47.696","37.707","53.736","36.731","37.922","33.539","36.538","35.951","32.457","39.518"
"01:40:45","37.197","23.154","50.204","47.717","37.725","53.743","36.705","37.900","33.514","36.567","35.937","32.468","39.525"
"01:40:46","37.190","23.154","50.200","47.692","37.729","53.772","36.705","37.900","33.510","36.578","35.984","32.476","39.518"
"01:40:47","37.252","23.180","50.204","47.681","37.722","53.772","36.723","37.907","33.488","36.560","36.017","32.516","39.511"
"01:40:48","37.248","23.335","50.200","47.660","37.725","53.787","36.720","37.904","33.528","36.552","36.028","32.541","39.533"
"01:40:49","37.135","23.221","50.200","47.703","37.736","53.794","36.723","37.904","33.536","36.560","36.006","32.530","39.525"
"01:40:50","37.048","23.372","50.204","47.721","37.747","53.798","36.727","37.919","33.554","36.527","36.021","32.534","39.515"
"01:40:51","37.084","23.309","50.211","47.743","37.729","53.754","36.727","37.911","33.569","36.516","36.039","32.534","39.533"
"01:40:52","36.982","23.103","50.204","47.714","37.740","53.801","36.734","37.915","33.572","36.534","36.039","32.534","39.533"
"01:40:53","37.102","23.110","50.215","47.692","37.740","53.823","36.727","37.908","33.565","36.538","36.043","32.527","39.529"
"01:40:54","37.168","23.243","50.208","47.653","37.762","53.772","36.738","37.900","33.543","36.556","36.028","32.516","39.520"
"01:40:55","37.099","23.132","50.200","47.649","37.769","53.819","36.734","37.904","33.540","36.560","36.025","32.516","39.515"
"01:40:56","37.066","23.199","50.200","47.671","37.791","53.841","36.735","37.901","33.569","36.520","36.014","32.505","39.519"
"01:40:57","37.106","23.184","50.200","47.707","37.795","53.830","36.760","37.908","33.562","36.498","36.021","32.505","39.526"
"01:40:58","37.037","23.236","50.211","47.754","37.780","53.863","36.738","37.904","33.569","36.502","36.028","32.494","39.515"
"01:40:59","37.077","23.276","50.204","47.758","37.762","53.870","36.767","37.904","33.558","36.517","36.021","32.498","39.530"
"01:41:00","37.074","23.151","50.204","47.740","37.718","53.881","36.724","37.912","33.569","36.520","36.014","32.462","39.522"
"01:41:01","37.063","23.217","50.208","47.736","37.715","53.866","36.713","37.904","33.580","36.488","36.025","32.465","39.533"
"01:41:02","37.070","23.184","50.208","47.700","37.737","53.830","36.731","37.901","33.573","36.458","36.007","32.465","39.522"
"01:41:03","37.001","23.265","50.219","47.693","37.722","53.866","36.728","37.912","33.602","36.433","36.010","32.454","39.526"
"01:41:04","37.077","23.214","50.219","47.729","37.704","53.852","36.735","37.901","33.617","36.429","36.029","32.469","39.519"
"01:41:05","37.143","23.126","50.219","47.762","37.708","53.856","36.768","37.912","33.620","36.426","36.050","32.465","39.526"
"01:41:06","37.234","23.125","50.215","47.722","37.711","53.856","36.753","37.908","33.617","36.400","36.018","32.469","39.533"
"01:41:07","37.285","23.041","50.215","47.696","37.715","53.867","36.724","37.912","33.624","36.382","36.032","32.465","39.523"
"01:41:08","37.241","23.023","50.215","47.678","37.726","53.834","36.742","37.908","33.624","36.375","36.036","32.476","39.544"
"01:41:09","37.212","23.070","50.219","47.682","37.715","53.885","36.728","37.904","33.621","36.415","36.032","32.477","39.541"
"01:41:10","37.110","23.111","50.233","47.682","37.704","53.910","36.717","37.919","33.628","36.440","35.981","32.476","39.537"
"01:41:11","37.030","22.850","50.262","47.722","37.719","53.903","36.739","37.901","33.635","36.495","36.032","32.473","39.548"
"01:41:12","36.990","23.037","50.302","47.711","37.744","53.878","36.706","37.916","33.650","36.539","35.992","32.462","39.545"
"01:41:13","37.027","23.096","50.302","47.700","37.784","53.885","36.735","37.912","33.657","36.564","36.000","32.473","39.556"
"01:41:14","37.016","23.173","50.306","47.675","37.810","53.867","36.750","37.916","33.661","36.583","36.003","32.462","39.552"
"01:41:15","37.008","22.993","50.298","47.678","37.824","53.795","36.757","37.908","33.650","36.597","36.033","32.469","39.556"
"01:41:16","37.012","23.152","50.298","47.729","37.828","53.784","36.746","37.912","33.654","36.612","36.014","32.469","39.548"
"01:41:17","36.921","23.188","50.295","47.758","37.803","53.675","36.746","37.908","33.646","36.605","36.040","32.466","39.552"
"01:41:18","36.892","23.365","50.302","47.766","37.770","53.712","36.743","37.927","33.617","36.590","35.978","32.451","39.538"
"01:41:19","36.888","23.229","50.288","47.722","37.792","53.752","36.761","37.919","33.621","36.594","36.004","32.459","39.556"
"01:41:20","36.797","23.475","50.284","47.733","37.825","53.798","36.757","37.923","33.603","36.598","35.982","32.466","39.545"
"01:41:21","36.684","23.325","50.291","47.730","37.836","53.798","36.768","37.927","33.610","36.612","35.975","32.473","39.552"
"01:41:22","36.714","23.155","50.284","47.715","37.847","53.827","36.768","37.927","33.610","36.594","35.971","32.473","39.560"
"01:41:23","36.714","23.284","50.288","47.719","37.854","53.849","36.761","37.923","33.596","36.528","35.956","32.470","39.552"
"01:41:24","36.775","23.391","50.281","47.737","37.843","53.831","36.783","37.919","33.603","36.496","35.986","32.459","39.549"
"01:41:25","36.859","23.413","50.284","47.802","37.832","53.827","36.765","37.934","33.607","36.492","35.997","32.455","39.545"
"01:41:26","36.925","23.380","50.281","47.799","37.836","53.824","36.765","37.927","33.599","36.481","35.982","32.448","39.545"
"01:41:27","36.863","23.259","50.274","47.766","37.854","53.820","36.736","37.920","33.589","36.489","36.026","32.455","39.549"
"01:41:28","36.863","23.362","50.274","47.766","37.861","53.802","36.750","37.923","33.610","36.507","36.033","32.448","39.549"
"01:41:29","36.874","23.354","50.277","47.766","37.869","53.842","36.739","37.920","33.632","36.551","36.026","32.430","39.560"
"01:41:30","36.929","23.354","50.281","47.752","37.865","53.853","36.736","37.923","33.611","36.536","36.070","32.434","39.553"
"01:41:31","36.940","23.123","50.270","47.719","37.869","53.878","36.732","37.920","33.611","36.511","36.055","32.423","39.553"
"01:41:32","36.893","23.090","50.270","47.723","37.825","53.875","36.743","37.905","33.585","36.482","35.990","32.419","39.553"
"01:41:33","36.882","23.145","50.281","47.745","37.836","53.831","36.754","37.913","33.574","36.412","36.001","32.430","39.531"
"01:41:34","36.900","23.292","50.285","47.770","37.847","53.878","36.750","37.924","33.585","36.372","36.030","32.438","39.542"
"01:41:35","36.962","23.266","50.281","47.755","37.858","53.853","36.743","37.927","33.585","36.354","36.023","32.459","39.557"
"01:41:36","36.969","23.347","50.292","47.745","37.832","53.839","36.736","37.931","33.574","36.398","36.041","32.459","39.546"
"01:41:37","36.904","23.060","50.292","47.737","37.825","53.860","36.736","37.920","33.574","36.416","36.015","32.460","39.539"
"01:41:38","36.874","23.075","50.281","47.716","37.836","53.860","36.747","37.916","33.567","36.405","36.008","32.452","39.546"
"01:41:39","36.867","23.005","50.274","47.705","37.847","53.799","36.710","37.916","33.545","36.413","36.012","32.445","39.557"
"01:41:40","36.988","23.072","50.285","47.694","37.833","53.839","36.740","37.917","33.549","36.438","36.070","32.449","39.542"
"01:41:41","37.002","23.219","50.281","47.705","37.836","53.850","36.733","37.924","33.549","36.467","36.027","32.452","39.546"
"01:41:42","37.071","23.300","50.281","47.730","37.836","53.803","36.729","37.931","33.538","36.504","36.012","32.453","39.542"
"01:41:43","37.111","23.359","50.271","47.698","37.826","53.803","36.729","37.924","33.535","36.526","36.045","32.456","39.539"
"01:41:44","37.188","23.215","50.278","47.669","37.833","53.835","36.744","37.913","33.513","36.526","36.027","32.456","39.550"
"01:41:45","37.261","23.186","50.274","47.698","37.855","53.875","36.762","37.920","33.516","36.548","36.067","32.438","39.550"
"01:41:46","37.319","23.153","50.282","47.687","37.877","53.850","36.787","37.939","33.528","36.530","36.034","32.427","39.546"
"01:41:47","37.239","23.256","50.282","47.720","37.884","53.810","36.795","37.939","33.553","36.500","36.096","32.449","39.550"
"01:41:48","37.290","23.212","50.278","47.745","37.862","53.814","36.791","37.935","33.575","36.537","36.122","32.467","39.557"
"01:41:49","37.327","23.219","50.289","47.763","37.848","53.828","36.806","37.921","33.564","36.537","36.063","32.453","39.554"
"01:41:50","37.247","23.278","50.285","47.738","37.833","53.774","36.791","37.939","33.571","36.584","36.074","32.446","39.546"
"01:41:51","37.177","23.293","50.282","47.731","37.800","53.778","36.798","37.935","33.582","36.603","36.056","32.471","39.565"
"01:41:52","37.170","23.245","50.278","47.702","37.786","53.778","36.780","37.932","33.593","36.621","36.093","32.486","39.572"
"01:41:53","37.112","23.249","50.275","47.680","37.775","53.688","36.777","37.928","33.593","36.632","36.089","32.489","39.558"
"01:41:54","37.024","23.326","50.275","47.669","37.782","53.702","36.777","37.935","33.601","36.639","36.067","32.490","39.564"
"01:41:55","37.119","23.293","50.267","47.676","37.771","53.691","36.777","37.932","33.608","36.643","36.038","32.486","39.565"
"01:41:56","37.076","23.146","50.257","47.673","37.779","53.692","36.770","37.924","33.601","36.669","36.013","32.475","39.565"
"01:41:57","37.079","23.068","50.264","47.680","37.786","53.630","36.770","37.928","33.590","36.669","36.086","32.472","39.561"
"01:41:58","37.039","22.958","50.249","47.706","37.768","53.706","36.755","37.921","33.579","36.669","36.035","32.475","39.558"
"01:41:59","36.894","23.172","50.268","47.720","37.768","53.728","36.759","37.928","33.572","36.691","36.039","32.475","39.562"
"01:42:00","36.956","23.212","50.250","47.702","37.783","53.641","36.744","37.917","33.568","36.683","36.020","32.472","39.558"
"01:42:01","36.963","23.113","50.261","47.666","37.801","53.656","36.763","37.917","33.576","36.676","36.020","32.475","39.562"
"01:42:02","37.061","23.220","50.250","47.659","37.786","53.724","36.766","37.928","33.576","36.672","36.049","32.483","39.569"
"01:42:03","37.072","23.393","50.261","47.688","37.775","53.760","36.773","37.939","33.583","36.647","36.053","32.478","39.562"
"01:42:04","37.225","23.330","50.261","47.775","37.819","53.825","36.741","37.932","33.576","36.654","36.031","32.476","39.554"
"01:42:05","37.167","23.183","50.250","47.746","37.805","53.847","36.744","37.932","33.594","36.651","36.042","32.479","39.562"
"01:42:06","37.265","23.117","50.250","47.735","37.816","53.833","36.752","37.918","33.594","36.663","36.054","32.472","39.569"
"01:42:07","37.200","23.069","50.243","47.706","37.841","53.836","36.752","37.932","33.594","36.669","36.061","32.468","39.573"
"01:42:08","37.211","23.109","50.254","47.681","37.852","53.876","36.788","37.940","33.591","36.695","36.068","32.458","39.562"
"01:42:09","37.247","23.120","50.254","47.659","37.856","53.883","36.766","37.921","33.609","36.713","36.054","32.454","39.577"
"01:42:10","37.240","23.242","50.246","47.648","37.863","53.867","36.776","37.918","33.602","36.717","36.046","32.454","39.577"
"01:42:11","37.280","23.128","50.243","47.666","37.863","53.851","36.785","37.914","33.576","36.669","36.050","32.461","39.573"
"01:42:12","37.357","23.128","50.250","47.702","37.863","53.840","36.766","37.921","33.584","36.589","36.025","32.440","39.573"
"01:42:13","37.433","23.062","50.246","47.663","37.863","53.757","36.777","37.921","33.580","36.567","36.057","32.443","39.573"
"01:42:14","37.382","23.257","50.247","47.674","37.845","53.768","36.781","37.925","33.569","36.578","36.065","32.451","39.584"
"01:42:15","37.244","23.077","50.247","47.692","37.834","53.786","36.767","37.925","33.569","36.575","36.068","32.465","39.573"
"01:42:16","37.230","23.198","50.243","47.703","37.802","53.790","36.756","37.918","33.565","36.586","36.079","32.469","39.584"
"01:42:17","37.076","23.095","50.247","47.706","37.823","53.815","36.734","37.922","33.577","36.601","36.043","32.465","39.584"
"01:42:18","37.007","23.242","50.247","47.717","37.838","53.815","36.745","37.918","33.562","36.622","36.047","32.469","39.566"
"01:42:19","36.832","23.309","50.250","47.677","37.842","53.844","36.749","37.922","33.551","36.630","36.043","32.469","39.574"
"01:42:20","36.862","23.290","50.247","47.681","37.845","53.869","36.749","37.929","33.584","36.652","36.061","32.473","39.570"
"01:42:21","36.854","23.298","50.243","47.677","37.853","53.826","36.756","37.922","33.570","36.670","36.043","32.484","39.577"
"01:42:22","36.978","23.570","50.247","47.692","37.845","53.812","36.778","37.922","33.584","36.634","36.007","32.484","39.592"
"01:42:23","36.825","23.349","50.243","47.645","37.875","53.830","36.760","37.926","33.573","36.583","36.051","32.466","39.585"
"01:42:24","36.895","23.338","50.247","47.623","37.893","53.823","36.753","37.933","33.566","36.579","36.036","32.447","39.577"
"01:42:25","37.033","23.338","50.247","47.623","37.915","53.866","36.785","37.933","33.533","36.593","35.985","32.440","39.581"
"01:42:26","37.029","23.268","50.240","47.616","37.907","53.859","36.778","37.922","33.581","36.619","36.036","32.448","39.585"
"01:42:27","37.033","23.386","50.254","47.638","37.922","53.909","36.785","37.933","33.566","36.623","36.014","32.448","39.581"
"01:42:28","37.088","23.140","50.240","47.627","37.897","53.938","36.789","37.915","33.563","36.623","36.058","32.451","39.585"
"01:42:29","37.018","23.276","50.247","47.609","37.907","53.884","36.778","37.929","33.548","36.637","36.055","32.444","39.578"
"01:42:30","37.037","23.353","50.251","47.609","37.919","53.877","36.756","37.940","33.537","36.629","35.997","32.436","39.578"
"01:42:31","36.990","23.280","50.251","47.635","37.937","53.863","36.789","37.930","33.523","36.619","36.000","32.437","39.581"
"01:42:32","37.011","23.088","50.240","47.649","37.933","53.891","36.775","37.926","33.534","36.587","36.037","32.451","39.574"
"01:42:33","37.102","23.018","50.233","47.645","37.955","53.899","36.782","37.926","33.556","36.587","36.011","32.444","39.578"
"01:42:34","37.267","23.147","50.237","47.656","37.933","53.913","36.767","37.926","33.581","36.601","36.011","32.437","39.578"
"01:42:35","37.230","23.261","50.240","47.645","37.904","53.873","36.786","37.922","33.625","36.565","36.018","32.448","39.582"
"01:42:36","37.256","23.188","50.247","47.631","37.897","53.891","36.786","37.926","33.581","36.561","36.004","32.452","39.574"
"01:42:37","37.205","23.206","50.248","47.664","37.930","53.830","36.793","37.937","33.578","36.587","36.022","32.452","39.578"
"01:42:38","37.161","23.129","50.244","47.656","37.944","53.859","36.804","37.930","33.570","36.613","36.019","32.445","39.589"
"01:42:39","37.106","23.081","50.248","47.656","37.926","53.870","36.786","37.912","33.585","36.605","36.030","32.456","39.586"
"01:42:40","37.117","23.177","50.244","47.653","37.911","53.899","36.818","37.919","33.585","36.616","36.052","32.459","39.586"
"01:42:41","37.114","23.151","50.255","47.736","37.930","53.874","36.793","37.930","33.600","36.642","36.041","32.452","39.578"
"01:42:42","36.913","23.309","50.251","47.725","37.952","53.794","36.800","37.922","33.603","36.642","36.037","32.441","39.582"
"01:42:43","36.753","23.261","50.255","47.704","37.948","53.827","36.811","37.937","33.600","36.653","36.034","32.441","39.582"
"01:42:44","36.870","23.291","50.244","47.733","37.941","53.819","36.800","37.933","33.578","36.660","36.045","32.456","39.590"
"01:42:45","36.906","23.250","50.248","47.740","37.948","53.819","36.789","37.922","33.600","36.660","36.066","32.452","39.579"
"01:42:46","36.997","23.133","50.233","47.747","37.890","53.791","36.764","37.933","33.589","36.660","36.059","32.445","39.579"
"01:42:47","37.059","23.250","50.244","47.780","37.853","53.780","36.800","37.926","33.604","36.660","36.016","32.441","39.582"
"01:42:48","37.041","23.177","50.248","47.834","37.832","53.791","36.811","37.915","33.607","36.682","36.074","32.445","39.579"
"01:42:49","37.154","23.471","50.266","47.805","37.883","53.885","36.826","37.937","33.607","36.686","36.052","32.453","39.575"
"01:42:50","37.187","23.346","50.269","47.812","37.872","53.859","36.841","37.930","33.622","36.712","36.048","32.453","39.586"
"01:42:51","37.117","23.199","50.266","47.820","37.868","53.924","36.848","37.930","33.622","36.704","36.045","32.449","39.583"
"01:42:52","37.179","23.221","50.273","47.823","37.839","53.960","36.830","37.926","33.615","36.671","36.081","32.460","39.579"
"01:42:53","37.088","23.170","50.269","47.783","37.850","53.986","36.833","37.930","33.586","36.621","36.067","32.456","39.583"
"01:42:54","36.961","23.497","50.276","47.733","37.875","53.968","36.811","37.926","33.590","36.617","36.027","32.460","39.576"
"01:42:55","36.892","23.262","50.273","47.736","37.886","53.917","36.801","37.930","33.619","36.628","36.034","32.467","39.586"
"01:42:56","36.943","23.151","50.269","47.736","37.850","53.928","36.815","37.926","33.590","36.628","36.049","32.475","39.590"
"01:42:57","36.914","23.218","50.266","47.711","37.828","53.924","36.790","37.926","33.575","36.617","36.107","32.464","39.598"
"01:42:58","36.884","23.291","50.277","47.693","37.843","53.978","36.782","37.926","33.579","36.625","36.078","32.449","39.601"
"01:42:59","36.921","23.026","50.273","47.689","37.843","53.993","36.797","37.934","33.579","36.646","36.078","32.427","39.587"
"01:43:00","36.841","23.291","50.277","47.707","37.850","53.982","36.826","37.934","33.561","36.654","36.071","32.431","39.594"
"01:43:01","36.801","23.255","50.277","47.744","37.861","53.925","36.797","37.941","33.579","36.672","36.089","32.435","39.583"
"01:43:02","36.834","23.427","50.280","47.787","37.861","53.939","36.812","37.941","33.590","36.650","36.078","32.431","39.579"
"01:43:03","36.764","23.427","50.273","47.787","37.857","53.935","36.812","37.938","33.586","36.629","36.071","32.442","39.594"
"01:43:04","36.724","23.398","50.266","47.748","37.850","53.957","36.772","37.938","33.590","36.632","36.053","32.431","39.587"
"01:43:05","36.648","23.288","50.266","47.730","37.868","53.939","36.775","37.934","33.594","36.640","36.057","32.435","39.572"
"01:43:06","36.732","23.203","50.266","47.777","37.861","53.917","36.772","37.930","33.616","36.658","36.057","32.417","39.572"
"01:43:07","36.775","23.152","50.266","47.748","37.861","53.860","36.779","37.927","33.627","36.661","36.053","32.417","39.583"
"01:43:08","36.728","23.291","50.263","47.722","37.887","53.845","36.794","37.934","33.641","36.680","36.071","32.417","39.584"
"01:43:09","36.728","23.266","50.266","47.711","37.879","53.816","36.779","37.930","33.645","36.658","36.068","32.410","39.587"
"01:43:10","36.750","23.362","50.259","47.748","37.869","53.845","36.786","37.923","33.649","36.658","36.079","32.406","39.595"
"01:43:11","36.841","23.178","50.259","47.759","37.850","53.795","36.772","37.927","33.660","36.644","36.075","32.425","39.595"
"01:43:12","36.838","23.247","50.259","47.791","37.828","53.809","36.779","37.934","33.663","36.651","36.101","32.425","39.595"
"01:43:13","36.892","23.365","50.273","47.867","37.828","53.791","36.790","37.927","33.663","36.651","36.068","32.428","39.602"
"01:43:14","36.914","23.439","50.273","47.857","37.825","53.799","36.819","37.930","33.642","36.666","36.064","32.428","39.580"
"01:43:15","36.969","23.439","50.277","47.824","37.843","53.809","36.841","37.945","33.605","36.691","36.068","32.429","39.584"
"01:43:16","37.103","23.501","50.281","47.788","37.861","53.874","36.845","37.945","33.609","36.695","36.057","32.429","39.584"
"01:43:17","36.921","23.619","50.281","47.762","37.814","53.831","36.838","37.938","33.602","36.706","36.108","32.432","39.595"
"01:43:18","36.914","23.509","50.273","47.697","37.799","53.817","36.838","37.934","33.594","36.706","36.112","32.447","39.602"
"01:43:19","36.907","23.373","50.274","47.712","37.803","53.755","36.845","37.942","33.595","36.717","36.098","32.451","39.591"
"01:43:20","37.031","23.222","50.281","47.715","37.814","53.810","36.849","37.938","33.591","36.699","36.047","32.440","39.591"
"01:43:21","37.049","23.042","50.277","47.683","37.818","53.810","36.830","37.931","33.569","36.677","36.058","32.440","39.603"
"01:43:22","37.082","23.123","50.277","47.668","37.825","53.810","36.819","37.942","33.576","36.692","36.058","32.443","39.599"
"01:43:23","37.169","23.222","50.284","47.683","37.818","53.831","36.827","37.953","33.573","36.703","36.069","32.451","39.603"
"01:43:24","37.191","23.494","50.281","47.690","37.810","53.842","36.838","37.934","33.569","36.717","36.076","32.440","39.606"
"01:43:25","37.038","23.546","50.281","47.752","37.749","53.896","36.820","37.942","33.580","36.725","36.040","32.447","39.606"
"01:43:26","37.035","23.494","50.285","47.755","37.752","53.857","36.809","37.942","33.573","36.714","36.072","32.436","39.614"
"01:43:27","37.075","23.524","50.292","47.759","37.760","53.903","36.827","37.938","33.588","36.699","36.080","32.436","39.621"
"01:43:28","37.035","23.502","50.303","47.759","37.738","53.889","36.805","37.942","33.566","36.674","36.073","32.440","39.618"
"01:43:29","36.991","23.450","50.303","47.726","37.738","53.802","36.798","37.931","33.566","36.619","36.036","32.436","39.614"
"01:43:30","36.892","23.516","50.306","47.730","37.730","53.792","36.798","37.942","33.551","36.588","36.056","32.438","39.620"
"01:43:31","36.922","23.689","50.299","47.741","37.712","53.860","36.827","37.945","33.537","36.579","36.062","32.440","39.621"
"01:43:32","37.009","23.597","50.299","47.737","37.709","53.904","36.787","37.938","33.541","36.572","36.058","32.444","39.614"
"01:43:33","36.962","23.517","50.292","47.748","37.738","53.918","36.802","37.942","33.533","36.579","36.069","32.433","39.625"
"01:43:34","36.911","23.561","50.292","47.719","37.738","53.922","36.794","37.931","33.522","36.586","36.069","32.433","39.618"
"01:43:35","36.925","23.531","50.296","47.792","37.742","53.951","36.798","37.946","33.533","36.576","36.073","32.437","39.618"
"01:43:36","37.006","23.513","50.296","47.756","37.778","53.958","36.812","37.942","33.530","36.560","36.059","32.430","39.617"
"01:43:37","37.049","23.384","50.292","47.752","37.825","53.904","36.783","37.935","33.519","36.561","36.044","32.426","39.614"
"01:43:38","37.089","23.443","50.292","47.785","37.844","53.954","36.802","37.938","33.523","36.598","36.037","32.441","39.611"
"01:43:39","37.082","23.259","50.292","47.756","37.858","53.990","36.802","37.927","33.534","36.572","36.073","32.441","39.607"
"01:43:40","37.108","23.336","50.296","47.709","37.858","53.998","36.798","37.927","33.541","36.547","36.106","32.441","39.607"
"01:43:41","37.046","23.340","50.292","47.716","37.855","54.026","36.816","37.931","33.537","36.514","36.048","32.441","39.615"
"01:43:42","36.882","23.498","50.296","47.734","37.855","53.976","36.813","37.931","33.519","36.492","36.077","32.452","39.607"
"01:43:43","37.100","23.436","50.292","47.694","37.825","53.842","36.813","37.931","33.519","36.500","36.095","32.456","39.615"
"01:43:44","37.177","23.377","50.303","47.730","37.822","53.904","36.816","37.939","33.541","36.511","36.073","32.445","39.604"
"01:43:45","37.031","22.634","50.303","47.727","37.807","53.926","36.813","37.953","33.545","36.569","36.095","32.459","39.622"
"01:43:46","37.086","23.502","50.299","47.701","37.822","53.947","36.842","37.942","33.552","36.591","36.103","32.470","39.611"
"01:43:47","36.944","23.543","50.296","47.705","37.837","53.908","36.842","37.946","33.549","36.627","36.062","32.481","39.626"
"01:43:48","36.977","23.399","50.296","47.687","37.826","53.958","36.831","37.928","33.516","36.649","36.106","32.488","39.618"
"01:43:49","36.929","23.406","50.292","47.701","37.818","53.944","36.838","37.928","33.527","36.638","36.092","32.489","39.615"
"01:43:50","36.973","23.208","50.289","47.694","37.811","53.922","36.831","37.939","33.487","36.609","36.077","32.449","39.600"
"01:43:51","37.057","23.153","50.300","47.683","37.818","53.965","36.838","37.928","33.465","36.609","36.096","32.441","39.622"
"01:43:52","37.028","23.351","50.303","47.636","37.877","53.922","36.849","37.950","33.472","36.606","36.092","32.427","39.611"
"01:43:53","37.206","23.252","50.282","47.611","37.899","53.947","36.857","37.950","33.505","36.613","36.092","32.434","39.611"
"01:43:54","37.155","23.543","50.256","47.517","37.924","53.817","36.842","37.939","33.516","36.642","36.096","32.445","39.615"
"01:43:55","37.203","23.421","50.202","47.372","37.931","53.796","36.846","37.935","33.531","36.653","36.103","32.434","39.622"
"01:43:56","37.192","23.315","50.148","47.248","37.924","53.832","36.846","37.939","33.535","36.683","36.092","32.434","39.623"
"01:43:57","37.236","23.322","50.076","47.154","37.899","53.789","36.842","37.928","33.557","36.712","36.107","32.445","39.626"
"01:43:58","37.174","23.300","50.015","47.067","37.884","53.800","36.850","37.943","33.553","36.708","36.081","32.453","39.626"
"01:43:59","37.177","25.048","49.942","47.002","37.851","53.828","36.846","37.935","33.520","36.715","36.081","32.464","39.626"
"01:44:00","37.156","23.116","49.884","46.911","37.840","53.702","36.831","37.939","33.557","36.715","36.078","32.467","39.634"
"01:44:01","37.017","23.245","49.761","46.795","37.877","53.742","36.824","37.943","33.578","36.726","36.081","32.475","39.630"
"01:44:02","37.010","23.197","49.692","46.665","37.895","53.727","36.835","37.935","33.590","36.759","36.096","32.493","39.645"
"01:44:03","36.944","23.326","49.616","46.513","37.899","53.789","36.835","37.939","33.604","36.777","36.089","32.493","39.637"
"01:44:04","36.970","23.558","49.547","46.404","37.888","53.793","36.846","37.946","33.601","36.785","36.089","32.508","39.641"
"01:44:05","36.974","23.760","49.471","46.328","37.877","53.771","36.846","37.946","33.582","36.799","36.093","32.526","39.641"
"01:44:06","36.941","23.447","49.381","46.208","37.859","53.771","36.842","37.943","33.557","36.785","36.100","32.540","39.634"
"01:44:07","36.831","23.381","49.297","46.088","37.873","53.857","36.839","37.943","33.550","36.785","36.100","32.544","39.638"
"01:44:08","36.770","23.286","49.225","45.991","37.859","53.872","36.839","37.939","33.550","36.760","36.082","32.566","39.627"
"01:44:09","36.733","23.311","49.152","45.882","37.848","53.901","36.846","37.939","33.546","36.719","36.096","32.584","39.627"
"01:44:10","36.755","23.370","48.996","45.679","37.837","53.876","36.857","37.939","33.554","36.694","36.097","32.577","39.642"
"01:44:11","36.773","23.326","48.906","45.552","37.815","53.775","36.828","37.932","33.564","36.709","36.082","32.588","39.634"
"01:44:12","36.777","22.690","48.819","45.454","37.786","53.800","36.835","37.925","33.557","36.716","36.086","32.588","39.634"
"01:44:13","36.821","23.080","48.732","45.374","37.739","53.757","36.857","37.932","33.565","36.738","36.086","32.596","39.635"
"01:44:14","36.759","23.157","48.652","45.320","37.717","53.804","36.839","37.936","33.568","36.749","36.082","32.577","39.627"
"01:44:15","36.799","23.028","48.576","45.215","37.692","53.818","36.839","37.928","33.557","36.756","36.068","32.563","39.627"
"01:44:16","36.843","23.091","48.493","45.114","37.699","53.840","36.861","37.943","33.554","36.764","36.057","32.548","39.627"
