"","Channel 1 - Internal Ambient Last (C)","Channel 2 - External Ambient Last (C)","Channel 3 - Jetson Processor Last (C)","Channel 4 - Jetson Heatsink Last (C)","Channel 5 - Display Cable Last (C)","Channel 6 - Touch Panel Board Last (C)","Channel 7 - Aluminum Panel - Upper Right Side Last (C)","Channel 8 - Display Panel - Upper Right Side Last (C)","Channel 9 - Coverglass - Upper Right Side Last (C)","Channel 10 - Aluminum Panel - Lower Left Side Last (C)","Channel 11 - Display Panel - Lower Left Side Last (C)","Channel 12 - Coverglass - Lower Left Side Last (C)","Channel 13 - Ambient Between Aluminum and Display Last (C)"
"00:03:42","30.113","22.847","38.839","40.164","29.006","47.781","30.492","28.333","26.510","30.206","28.020","26.254","29.832"
"00:03:43","30.109","22.560","38.828","40.146","28.995","47.781","30.481","28.329","26.508","30.215","28.024","26.269","29.838"
"00:03:44","30.106","22.303","38.813","40.131","28.996","47.796","30.474","28.326","26.505","30.202","28.021","26.264","29.833"
"00:03:45","30.106","22.321","38.810","40.117","28.999","47.807","30.470","28.326","26.503","30.202","28.024","26.257","29.835"
"00:03:46","30.106","22.586","38.810","40.124","29.003","47.818","30.474","28.333","26.520","30.204","28.021","26.258","29.838"
"00:03:47","30.109","22.454","38.802","40.113","28.999","47.818","30.474","28.326","26.514","30.204","28.024","26.242","29.844"
"00:03:48","30.106","22.745","38.799","40.110","29.007","47.829","30.470","28.322","26.516","30.204","28.030","26.242","29.848"
"00:03:49","30.102","22.568","38.792","40.099","28.996","47.832","30.467","28.322","26.512","30.197","28.028","26.229","29.838"
"00:03:50","30.106","22.093","38.784","40.084","29.003","47.836","30.467","28.322","26.509","30.197","28.028","26.235","29.844"
"00:03:51","30.102","22.759","38.777","40.088","28.996","47.851","30.459","28.330","26.498","30.186","28.021","26.235","29.831"
"00:03:52","30.102","22.454","38.785","40.085","29.003","47.862","30.481","28.330","26.505","30.186","28.021","26.259","29.835"
"00:03:53","30.110","22.520","38.774","40.070","29.003","47.876","30.467","28.330","26.511","30.196","28.021","26.268","29.839"
"00:03:54","30.106","22.418","38.759","40.060","29.007","47.894","30.467","28.330","26.507","30.192","28.032","26.292","29.839"
"00:03:55","30.106","22.263","38.757","40.056","29.005","47.896","30.467","28.332","26.502","30.194","28.029","26.292","29.839"
"00:03:56","30.106","22.388","38.756","40.052","29.004","47.898","30.467","28.334","26.496","30.183","28.029","26.294","29.835"
"00:03:57","30.114","22.510","38.763","40.045","29.004","47.902","30.467","28.338","26.487","30.185","28.023","26.287","29.835"
"00:03:58","30.110","22.517","38.756","40.049","29.007","47.909","30.463","28.338","26.484","30.183","28.018","26.289","29.824"
"00:03:59","30.110","22.363","38.752","40.034","29.004","47.920","30.463","28.334","26.489","30.172","28.018","26.281","29.828"
"00:04:00","30.114","22.473","38.752","40.034","29.015","47.935","30.467","28.342","26.499","30.180","28.024","26.285","29.838"
"00:04:01","30.118","22.675","38.752","40.031","29.015","47.949","30.471","28.338","26.506","30.176","28.026","26.293","29.828"
"00:04:02","30.121","22.900","38.745","40.031","29.015","47.956","30.471","28.345","26.508","30.178","28.033","26.280","29.832"
"00:04:03","30.118","22.481","38.734","40.006","29.011","47.953","30.453","28.338","26.517","30.174","28.027","26.280","29.832"
"00:04:04","30.118","22.352","38.727","40.002","29.004","47.953","30.457","28.340","26.514","30.176","28.029","26.278","29.832"
"00:04:05","30.107","22.628","38.723","39.991","29.004","47.968","30.460","28.342","26.517","30.173","28.026","26.278","29.821"
"00:04:06","30.114","22.499","38.720","39.988","29.004","47.971","30.453","28.335","26.521","30.171","28.022","26.293","29.825"
"00:04:07","30.114","22.668","38.712","39.980","29.015","47.978","30.457","28.342","26.525","30.162","28.019","26.282","29.818"
"00:04:08","30.111","22.779","38.716","39.984","29.019","47.986","30.457","28.346","26.518","30.158","28.019","26.295","29.825"
"00:04:09","30.118","22.783","38.709","39.973","29.012","47.993","30.457","28.338","26.519","30.158","28.028","26.302","29.831"
"00:04:10","30.122","22.654","38.709","39.973","29.015","47.993","30.453","28.349","26.518","30.166","28.026","26.308","29.829"
"00:04:11","30.118","22.764","38.698","39.959","29.008","48.019","30.453","28.346","26.527","30.162","28.024","26.315","29.827"
"00:04:12","30.118","22.529","38.687","39.955","29.023","48.033","30.461","28.353","26.516","30.161","28.026","26.315","29.824"
"00:04:13","30.118","22.871","38.691","39.952","29.017","48.033","30.457","28.351","26.518","30.148","28.023","26.312","29.822"
"00:04:14","30.129","23.015","38.695","39.948","29.012","48.033","30.453","28.350","26.516","30.152","28.021","26.317","29.816"
"00:04:15","30.122","23.000","38.680","39.941","29.016","48.033","30.453","28.346","26.524","30.153","28.028","26.327","29.824"
"00:04:16","30.118","22.437","38.680","39.933","29.016","48.037","30.446","28.346","26.525","30.152","28.030","26.330","29.826"
"00:04:17","30.118","22.603","38.673","39.933","29.012","48.055","30.454","28.350","26.529","30.155","28.030","26.341","29.826"
"00:04:18","30.118","22.824","38.677","39.923","29.016","48.051","30.454","28.350","26.529","30.155","28.029","26.338","29.826"
"00:04:19","30.126","22.562","38.673","39.919","29.016","48.051","30.446","28.346","26.526","30.152","28.030","26.345","29.833"
"00:04:20","30.119","22.658","38.655","39.908","29.012","48.063","30.443","28.339","26.531","30.152","28.029","26.342","29.821"
"00:04:21","30.119","22.816","38.648","39.886","29.009","48.077","30.436","28.350","26.528","30.143","28.027","26.338","29.819"
"00:04:22","30.115","22.724","38.651","39.890","29.011","48.081","30.437","28.350","26.526","30.145","28.027","26.338","29.830"
"00:04:23","30.119","22.500","38.655","39.894","29.012","48.084","30.439","28.350","26.522","30.138","28.025","26.342","29.823"
"00:04:24","30.122","23.188","38.644","39.886","29.020","48.088","30.443","28.350","26.535","30.143","28.033","26.348","29.819"
"00:04:25","30.122","22.416","38.644","39.872","29.013","48.092","30.439","28.350","26.533","30.145","28.031","26.349","29.826"
"00:04:26","30.122","22.868","38.633","39.868","29.020","48.092","30.439","28.350","26.530","30.136","28.027","26.340","29.813"
"00:04:27","30.133","22.923","38.637","39.872","29.020","48.110","30.447","28.358","26.528","30.129","28.029","26.342","29.819"
"00:04:28","30.130","22.839","38.630","39.872","29.027","48.117","30.443","28.350","26.530","30.123","28.024","26.335","29.816"
"00:04:29","30.123","22.835","38.626","39.843","29.024","48.117","30.440","28.350","26.532","30.133","28.026","26.352","29.819"
"00:04:30","30.126","22.762","38.619","39.843","29.020","48.125","30.440","28.351","26.528","30.127","28.029","26.352","29.814"
"00:04:31","30.119","22.754","38.612","39.839","29.020","48.125","30.436","28.358","26.530","30.127","28.028","26.346","29.812"
"00:04:32","30.119","22.865","38.608","39.832","29.024","48.128","30.436","28.351","26.527","30.118","28.022","26.346","29.810"
"00:04:33","30.119","22.633","38.604","39.825","29.017","48.132","30.429","28.351","26.519","30.116","28.022","26.345","29.809"
"00:04:34","30.119","22.166","38.594","39.821","29.017","48.136","30.436","28.351","26.523","30.124","28.024","26.354","29.809"
"00:04:35","30.127","23.008","38.601","39.818","29.017","48.139","30.425","28.343","26.521","30.122","28.028","26.357","29.818"
"00:04:36","30.116","22.751","38.579","39.807","29.017","48.139","30.425","28.347","26.530","30.122","28.028","26.350","29.818"
"00:04:37","30.105","22.872","38.583","39.792","29.002","48.143","30.418","28.340","26.531","30.120","28.024","26.343","29.809"
"00:04:38","30.112","22.692","38.579","39.789","29.013","48.161","30.425","28.355","26.534","30.115","28.024","26.339","29.814"
"00:04:39","30.116","22.810","38.568","39.789","29.013","48.158","30.415","28.344","26.534","30.113","28.026","26.349","29.815"
"00:04:40","30.120","22.372","38.576","39.778","29.013","48.165","30.422","28.355","26.535","30.110","28.025","26.354","29.813"
"00:04:41","30.116","22.633","38.572","39.782","29.013","48.169","30.426","28.347","26.538","30.121","28.028","26.351","29.816"
"00:04:42","30.123","23.424","38.561","39.771","29.021","48.169","30.422","28.355","26.546","30.115","28.036","26.352","29.815"
"00:04:43","30.120","22.560","38.568","39.767","29.021","48.183","30.418","28.355","26.538","30.110","28.040","26.358","29.820"
"00:04:44","30.123","22.634","38.554","39.756","29.017","48.180","30.415","28.351","26.544","30.112","28.034","26.354","29.819"
"00:04:45","30.112","22.435","38.543","39.749","29.010","48.187","30.415","28.351","26.546","30.117","28.032","26.362","29.820"
"00:04:46","30.116","22.567","38.540","39.742","29.010","48.191","30.419","28.355","26.535","30.110","28.025","26.355","29.813"
"00:04:47","30.109","22.862","38.529","39.731","29.014","48.194","30.408","28.344","26.535","30.099","28.031","26.357","29.817"
"00:04:48","30.113","22.586","38.540","39.735","29.014","48.205","30.422","28.351","26.533","30.107","28.031","26.359","29.813"
"00:04:49","30.120","22.696","38.536","39.735","29.028","48.202","30.426","28.351","26.535","30.110","28.051","26.355","29.813"
"00:04:50","30.124","22.895","38.536","39.731","29.025","48.213","30.426","28.363","26.539","30.103","28.031","26.351","29.813"
"00:04:51","30.131","22.844","38.536","39.727","29.017","48.216","30.415","28.355","26.546","30.105","28.031","26.350","29.812"
"00:04:52","30.113","22.645","38.522","39.713","29.021","48.216","30.412","28.355","26.543","30.103","28.029","26.348","29.814"
"00:04:53","30.120","22.748","38.514","39.709","29.018","48.220","30.415","28.352","26.552","30.102","28.038","26.348","29.816"
"00:04:54","30.117","22.697","38.518","39.706","29.010","48.224","30.415","28.363","26.548","30.100","28.035","26.344","29.814"
"00:04:55","30.117","22.855","38.514","39.702","29.021","48.238","30.423","28.366","26.554","30.100","28.040","26.355","29.814"
"00:04:56","30.120","22.910","38.514","39.702","29.021","48.238","30.423","28.366","26.560","30.102","28.039","26.346","29.814"
"00:04:57","30.117","22.638","38.500","39.695","29.018","48.242","30.423","28.367","26.563","30.104","28.046","26.350","29.818"
"00:04:58","30.117","22.561","38.493","39.691","29.018","48.246","30.419","28.359","26.558","30.104","28.048","26.355","29.818"
"00:04:59","30.113","22.859","38.489","39.680","29.018","48.249","30.415","28.355","26.552","30.098","28.041","26.356","29.814"
"00:05:00","30.109","22.439","38.489","39.677","29.014","48.253","30.408","28.363","26.551","30.100","28.041","26.352","29.814"
"00:05:01","30.117","22.634","38.496","39.669","29.014","48.253","30.412","28.359","26.543","30.093","28.033","26.356","29.807"
"00:05:02","30.117","22.406","38.482","39.662","29.014","48.260","30.416","28.359","26.536","30.093","28.035","26.354","29.811"
"00:05:03","30.121","22.329","38.478","39.666","29.014","48.260","30.419","28.363","26.540","30.082","28.032","26.341","29.805"
"00:05:04","30.121","22.726","38.482","39.659","29.014","48.268","30.405","28.359","26.544","30.089","28.034","26.349","29.800"
"00:05:05","30.121","22.671","38.471","39.648","29.014","48.275","30.416","28.363","26.534","30.080","28.035","26.352","29.805"
"00:05:06","30.124","22.678","38.467","39.648","29.029","48.282","30.416","28.367","26.533","30.086","28.036","26.354","29.798"
"00:05:07","30.124","22.682","38.467","39.640","29.014","48.282","30.416","28.363","26.533","30.086","28.037","26.363","29.804"
"00:05:08","30.117","22.642","38.464","39.630","29.025","48.278","30.416","28.363","26.522","30.083","28.039","26.362","29.796"
"00:05:09","30.121","22.539","38.464","39.637","29.022","48.293","30.419","28.374","26.514","30.081","28.034","26.365","29.791"
"00:05:10","30.121","22.693","38.457","39.630","29.022","48.293","30.412","28.367","26.518","30.075","28.034","26.375","29.796"
"00:05:11","30.117","22.612","38.457","39.611","29.014","48.282","30.401","28.359","26.524","30.083","28.032","26.373","29.789"
"00:05:12","30.113","22.410","38.446","39.619","29.014","48.297","30.408","28.363","26.526","30.077","28.038","26.390","29.789"
"00:05:13","30.121","22.554","38.446","39.611","29.022","48.297","30.408","28.363","26.507","30.076","28.038","26.393","29.793"
"00:05:14","30.121","22.576","38.438","39.608","29.011","48.304","30.405","28.356","26.493","30.074","28.036","26.399","29.799"
"00:05:15","30.114","22.524","38.435","39.601","29.007","48.304","30.405","28.371","26.491","30.079","28.034","26.395","29.797"
"00:05:16","30.121","22.502","38.431","39.590","29.015","48.315","30.409","28.367","26.489","30.069","28.038","26.397","29.793"
"00:05:17","30.125","22.572","38.424","39.590","29.015","48.311","30.401","28.367","26.476","30.070","28.033","26.394","29.795"
"00:05:18","30.117","22.572","38.428","39.583","29.007","48.311","30.401","28.363","26.477","30.065","28.033","26.388","29.790"
"00:05:19","30.117","22.881","38.413","39.575","29.007","48.308","30.398","28.363","26.464","30.065","28.031","26.386","29.797"
"00:05:20","30.114","22.374","38.413","39.575","29.011","48.326","30.412","28.374","26.484","30.067","28.042","26.374","29.797"
"00:05:21","30.132","22.624","38.421","39.579","29.015","48.315","30.402","28.364","26.499","30.073","28.044","26.379","29.801"
"00:05:22","30.125","22.451","38.410","39.565","29.011","48.315","30.398","28.364","26.504","30.069","28.050","26.383","29.805"
"00:05:23","30.125","22.576","38.406","39.565","29.015","48.337","30.405","28.367","26.501","30.073","28.044","26.381","29.796"
"00:05:24","30.128","22.495","38.406","39.561","29.026","48.341","30.409","28.378","26.497","30.073","28.052","26.379","29.805"
"00:05:25","30.136","22.514","38.410","39.561","29.026","48.348","30.409","28.382","26.505","30.069","28.050","26.379","29.794"
"00:05:26","30.136","22.679","38.399","39.561","29.019","48.344","30.416","28.378","26.501","30.071","28.044","26.378","29.794"
"00:05:27","30.136","22.569","38.399","39.554","29.015","48.348","30.405","28.375","26.508","30.066","28.046","26.381","29.788"
"00:05:28","30.132","22.554","38.395","39.550","29.019","48.352","30.413","28.375","26.516","30.069","28.050","26.387","29.794"
"00:05:29","30.136","22.683","38.392","39.547","29.019","48.352","30.409","28.378","26.529","30.066","28.054","26.389","29.798"
"00:05:30","30.129","22.367","38.384","39.528","29.015","48.348","30.402","28.368","26.536","30.064","28.048","26.385","29.796"
"00:05:31","30.125","22.665","38.381","39.525","29.008","48.352","30.398","28.371","26.542","30.070","28.054","26.376","29.802"
"00:05:32","30.125","22.838","38.374","39.510","29.011","48.352","30.398","28.379","26.544","30.059","28.049","26.365","29.791"
"00:05:33","30.125","22.367","38.363","39.518","29.015","48.366","30.406","28.379","26.536","30.052","28.041","26.365","29.785"
"00:05:34","30.125","22.466","38.377","39.518","29.019","48.359","30.406","28.379","26.535","30.055","28.047","26.365","29.787"
"00:05:35","30.125","22.650","38.377","39.525","29.015","48.363","30.398","28.379","26.546","30.052","28.040","26.371","29.785"
"00:05:36","30.129","22.400","38.370","39.518","29.012","48.370","30.402","28.375","26.537","30.048","28.045","26.373","29.782"
"00:05:37","30.129","22.727","38.366","39.514","29.012","48.366","30.406","28.386","26.542","30.056","28.047","26.373","29.788"
"00:05:38","30.132","22.646","38.363","39.521","29.019","48.370","30.402","28.382","26.552","30.057","28.053","26.377","29.791"
"00:05:39","30.122","22.786","38.359","39.518","29.012","48.370","30.391","28.386","26.559","30.058","28.051","26.382","29.793"
"00:05:40","30.114","22.683","38.367","39.511","29.012","48.367","30.399","28.372","26.557","30.056","28.051","26.377","29.784"
"00:05:41","30.122","22.941","38.367","39.511","29.019","48.385","30.399","28.386","26.554","30.056","28.049","26.375","29.784"
"00:05:42","30.129","22.716","38.356","39.496","29.012","48.388","30.402","28.383","26.550","30.054","28.053","26.383","29.784"
"00:05:43","30.125","21.951","38.348","39.492","29.004","48.385","30.399","28.375","26.554","30.045","28.055","26.381","29.781"
"00:05:44","30.115","22.761","38.345","39.482","29.012","48.381","30.388","28.379","26.547","30.045","28.051","26.385","29.784"
"00:05:45","30.122","22.566","38.348","39.492","29.012","48.385","30.388","28.383","26.547","30.047","28.048","26.381","29.779"
"00:05:46","30.129","23.206","38.345","39.489","29.012","48.392","30.388","28.379","26.550","30.049","28.048","26.381","29.784"
